CELL_ID,VALUE,ANNOTATION_LABEL
47,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
48,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
49,1,Cluster 1 - CD3e+ CD8+ T cells
50,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
51,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
52,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
53,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
54,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
55,6,Cluster 6 - CD3e+ CD4+ T cells
56,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
57,1,Cluster 1 - CD3e+ CD8+ T cells
58,1,Cluster 1 - CD3e+ CD8+ T cells
59,1,Cluster 1 - CD3e+ CD8+ T cells
60,2,Cluster 2 - CD38+ IFNg+ cells
61,6,Cluster 6 - CD3e+ CD4+ T cells
62,1,Cluster 1 - CD3e+ CD8+ T cells
63,2,Cluster 2 - CD38+ IFNg+ cells
64,9,Cluster 9 - other cells
65,2,Cluster 2 - CD38+ IFNg+ cells
66,2,Cluster 2 - CD38+ IFNg+ cells
67,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
68,6,Cluster 6 - CD3e+ CD4+ T cells
69,1,Cluster 1 - CD3e+ CD8+ T cells
70,2,Cluster 2 - CD38+ IFNg+ cells
71,6,Cluster 6 - CD3e+ CD4+ T cells
72,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
73,9,Cluster 9 - other cells
74,1,Cluster 1 - CD3e+ CD8+ T cells
75,1,Cluster 1 - CD3e+ CD8+ T cells
76,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
77,6,Cluster 6 - CD3e+ CD4+ T cells
78,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
79,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
80,6,Cluster 6 - CD3e+ CD4+ T cells
81,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
82,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
83,6,Cluster 6 - CD3e+ CD4+ T cells
84,2,Cluster 2 - CD38+ IFNg+ cells
85,1,Cluster 1 - CD3e+ CD8+ T cells
86,1,Cluster 1 - CD3e+ CD8+ T cells
87,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
88,6,Cluster 6 - CD3e+ CD4+ T cells
89,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
90,1,Cluster 1 - CD3e+ CD8+ T cells
91,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
92,6,Cluster 6 - CD3e+ CD4+ T cells
93,2,Cluster 2 - CD38+ IFNg+ cells
94,1,Cluster 1 - CD3e+ CD8+ T cells
95,1,Cluster 1 - CD3e+ CD8+ T cells
96,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
97,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
98,1,Cluster 1 - CD3e+ CD8+ T cells
99,17,Cluster 17 - CD68+ CD44+ cells
100,1,Cluster 1 - CD3e+ CD8+ T cells
101,1,Cluster 1 - CD3e+ CD8+ T cells
102,6,Cluster 6 - CD3e+ CD4+ T cells
103,1,Cluster 1 - CD3e+ CD8+ T cells
104,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
105,1,Cluster 1 - CD3e+ CD8+ T cells
106,1,Cluster 1 - CD3e+ CD8+ T cells
107,1,Cluster 1 - CD3e+ CD8+ T cells
108,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
109,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
110,1,Cluster 1 - CD3e+ CD8+ T cells
111,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
112,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
113,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
114,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
115,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
116,1,Cluster 1 - CD3e+ CD8+ T cells
117,1,Cluster 1 - CD3e+ CD8+ T cells
118,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
119,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
120,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
121,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
122,2,Cluster 2 - CD38+ IFNg+ cells
123,9,Cluster 9 - other cells
124,5,Cluster 5 - Keratin+ proximal tubule cells
125,1,Cluster 1 - CD3e+ CD8+ T cells
126,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
127,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
128,5,Cluster 5 - Keratin+ proximal tubule cells
129,2,Cluster 2 - CD38+ IFNg+ cells
130,1,Cluster 1 - CD3e+ CD8+ T cells
131,1,Cluster 1 - CD3e+ CD8+ T cells
132,1,Cluster 1 - CD3e+ CD8+ T cells
133,11,Cluster 11 - CD20+ B cells
134,1,Cluster 1 - CD3e+ CD8+ T cells
135,6,Cluster 6 - CD3e+ CD4+ T cells
136,1,Cluster 1 - CD3e+ CD8+ T cells
137,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
138,17,Cluster 17 - CD68+ CD44+ cells
139,1,Cluster 1 - CD3e+ CD8+ T cells
140,1,Cluster 1 - CD3e+ CD8+ T cells
141,3,Cluster 3 - ECad+ Keratin+ tubule cells
142,2,Cluster 2 - CD38+ IFNg+ cells
143,1,Cluster 1 - CD3e+ CD8+ T cells
144,6,Cluster 6 - CD3e+ CD4+ T cells
145,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
146,2,Cluster 2 - CD38+ IFNg+ cells
147,1,Cluster 1 - CD3e+ CD8+ T cells
148,1,Cluster 1 - CD3e+ CD8+ T cells
149,1,Cluster 1 - CD3e+ CD8+ T cells
150,1,Cluster 1 - CD3e+ CD8+ T cells
151,1,Cluster 1 - CD3e+ CD8+ T cells
152,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
153,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
154,11,Cluster 11 - CD20+ B cells
155,1,Cluster 1 - CD3e+ CD8+ T cells
156,17,Cluster 17 - CD68+ CD44+ cells
157,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
158,2,Cluster 2 - CD38+ IFNg+ cells
159,3,Cluster 3 - ECad+ Keratin+ tubule cells
160,3,Cluster 3 - ECad+ Keratin+ tubule cells
161,1,Cluster 1 - CD3e+ CD8+ T cells
162,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
163,2,Cluster 2 - CD38+ IFNg+ cells
164,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
165,6,Cluster 6 - CD3e+ CD4+ T cells
166,1,Cluster 1 - CD3e+ CD8+ T cells
167,6,Cluster 6 - CD3e+ CD4+ T cells
168,9,Cluster 9 - other cells
169,1,Cluster 1 - CD3e+ CD8+ T cells
170,11,Cluster 11 - CD20+ B cells
171,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
172,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
173,1,Cluster 1 - CD3e+ CD8+ T cells
174,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
175,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
176,11,Cluster 11 - CD20+ B cells
177,2,Cluster 2 - CD38+ IFNg+ cells
178,1,Cluster 1 - CD3e+ CD8+ T cells
179,1,Cluster 1 - CD3e+ CD8+ T cells
180,11,Cluster 11 - CD20+ B cells
181,6,Cluster 6 - CD3e+ CD4+ T cells
182,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
183,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
184,6,Cluster 6 - CD3e+ CD4+ T cells
185,1,Cluster 1 - CD3e+ CD8+ T cells
186,2,Cluster 2 - CD38+ IFNg+ cells
187,6,Cluster 6 - CD3e+ CD4+ T cells
188,3,Cluster 3 - ECad+ Keratin+ tubule cells
189,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
190,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
191,6,Cluster 6 - CD3e+ CD4+ T cells
192,1,Cluster 1 - CD3e+ CD8+ T cells
193,6,Cluster 6 - CD3e+ CD4+ T cells
194,9,Cluster 9 - other cells
195,1,Cluster 1 - CD3e+ CD8+ T cells
196,2,Cluster 2 - CD38+ IFNg+ cells
197,1,Cluster 1 - CD3e+ CD8+ T cells
198,1,Cluster 1 - CD3e+ CD8+ T cells
199,2,Cluster 2 - CD38+ IFNg+ cells
200,1,Cluster 1 - CD3e+ CD8+ T cells
201,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
202,1,Cluster 1 - CD3e+ CD8+ T cells
203,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
204,2,Cluster 2 - CD38+ IFNg+ cells
205,11,Cluster 11 - CD20+ B cells
206,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
207,1,Cluster 1 - CD3e+ CD8+ T cells
208,2,Cluster 2 - CD38+ IFNg+ cells
209,3,Cluster 3 - ECad+ Keratin+ tubule cells
210,1,Cluster 1 - CD3e+ CD8+ T cells
211,6,Cluster 6 - CD3e+ CD4+ T cells
212,1,Cluster 1 - CD3e+ CD8+ T cells
213,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
214,2,Cluster 2 - CD38+ IFNg+ cells
215,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
216,1,Cluster 1 - CD3e+ CD8+ T cells
217,9,Cluster 9 - other cells
218,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
219,6,Cluster 6 - CD3e+ CD4+ T cells
220,6,Cluster 6 - CD3e+ CD4+ T cells
221,9,Cluster 9 - other cells
222,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
223,1,Cluster 1 - CD3e+ CD8+ T cells
224,1,Cluster 1 - CD3e+ CD8+ T cells
225,1,Cluster 1 - CD3e+ CD8+ T cells
226,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
227,6,Cluster 6 - CD3e+ CD4+ T cells
228,1,Cluster 1 - CD3e+ CD8+ T cells
229,6,Cluster 6 - CD3e+ CD4+ T cells
230,9,Cluster 9 - other cells
231,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
232,1,Cluster 1 - CD3e+ CD8+ T cells
233,9,Cluster 9 - other cells
234,1,Cluster 1 - CD3e+ CD8+ T cells
235,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
236,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
237,2,Cluster 2 - CD38+ IFNg+ cells
238,2,Cluster 2 - CD38+ IFNg+ cells
239,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
240,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
241,6,Cluster 6 - CD3e+ CD4+ T cells
242,11,Cluster 11 - CD20+ B cells
243,1,Cluster 1 - CD3e+ CD8+ T cells
244,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
245,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
246,1,Cluster 1 - CD3e+ CD8+ T cells
247,9,Cluster 9 - other cells
248,9,Cluster 9 - other cells
249,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
250,2,Cluster 2 - CD38+ IFNg+ cells
251,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
252,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
253,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
254,1,Cluster 1 - CD3e+ CD8+ T cells
255,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
256,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
257,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
258,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
259,6,Cluster 6 - CD3e+ CD4+ T cells
260,6,Cluster 6 - CD3e+ CD4+ T cells
261,3,Cluster 3 - ECad+ Keratin+ tubule cells
262,1,Cluster 1 - CD3e+ CD8+ T cells
263,6,Cluster 6 - CD3e+ CD4+ T cells
264,1,Cluster 1 - CD3e+ CD8+ T cells
265,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
266,1,Cluster 1 - CD3e+ CD8+ T cells
267,1,Cluster 1 - CD3e+ CD8+ T cells
268,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
269,2,Cluster 2 - CD38+ IFNg+ cells
270,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
271,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
272,2,Cluster 2 - CD38+ IFNg+ cells
273,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
274,3,Cluster 3 - ECad+ Keratin+ tubule cells
275,1,Cluster 1 - CD3e+ CD8+ T cells
276,2,Cluster 2 - CD38+ IFNg+ cells
277,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
278,2,Cluster 2 - CD38+ IFNg+ cells
279,6,Cluster 6 - CD3e+ CD4+ T cells
280,9,Cluster 9 - other cells
281,1,Cluster 1 - CD3e+ CD8+ T cells
282,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
283,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
284,1,Cluster 1 - CD3e+ CD8+ T cells
285,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
286,1,Cluster 1 - CD3e+ CD8+ T cells
287,6,Cluster 6 - CD3e+ CD4+ T cells
288,1,Cluster 1 - CD3e+ CD8+ T cells
289,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
290,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
291,1,Cluster 1 - CD3e+ CD8+ T cells
292,1,Cluster 1 - CD3e+ CD8+ T cells
293,2,Cluster 2 - CD38+ IFNg+ cells
294,1,Cluster 1 - CD3e+ CD8+ T cells
295,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
296,1,Cluster 1 - CD3e+ CD8+ T cells
297,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
298,3,Cluster 3 - ECad+ Keratin+ tubule cells
299,6,Cluster 6 - CD3e+ CD4+ T cells
300,1,Cluster 1 - CD3e+ CD8+ T cells
301,1,Cluster 1 - CD3e+ CD8+ T cells
302,1,Cluster 1 - CD3e+ CD8+ T cells
303,1,Cluster 1 - CD3e+ CD8+ T cells
304,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
305,1,Cluster 1 - CD3e+ CD8+ T cells
306,1,Cluster 1 - CD3e+ CD8+ T cells
307,1,Cluster 1 - CD3e+ CD8+ T cells
308,2,Cluster 2 - CD38+ IFNg+ cells
309,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
310,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
311,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
312,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
313,1,Cluster 1 - CD3e+ CD8+ T cells
314,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
315,1,Cluster 1 - CD3e+ CD8+ T cells
316,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
317,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
318,6,Cluster 6 - CD3e+ CD4+ T cells
319,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
320,1,Cluster 1 - CD3e+ CD8+ T cells
321,1,Cluster 1 - CD3e+ CD8+ T cells
322,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
323,2,Cluster 2 - CD38+ IFNg+ cells
324,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
325,6,Cluster 6 - CD3e+ CD4+ T cells
326,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
327,1,Cluster 1 - CD3e+ CD8+ T cells
328,15,Cluster 15 - CD66+ MPO+ cells
329,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
330,1,Cluster 1 - CD3e+ CD8+ T cells
331,1,Cluster 1 - CD3e+ CD8+ T cells
332,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
333,1,Cluster 1 - CD3e+ CD8+ T cells
334,1,Cluster 1 - CD3e+ CD8+ T cells
335,6,Cluster 6 - CD3e+ CD4+ T cells
336,6,Cluster 6 - CD3e+ CD4+ T cells
337,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
338,2,Cluster 2 - CD38+ IFNg+ cells
339,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
340,1,Cluster 1 - CD3e+ CD8+ T cells
341,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
342,6,Cluster 6 - CD3e+ CD4+ T cells
343,1,Cluster 1 - CD3e+ CD8+ T cells
344,1,Cluster 1 - CD3e+ CD8+ T cells
345,1,Cluster 1 - CD3e+ CD8+ T cells
346,1,Cluster 1 - CD3e+ CD8+ T cells
347,2,Cluster 2 - CD38+ IFNg+ cells
348,1,Cluster 1 - CD3e+ CD8+ T cells
349,1,Cluster 1 - CD3e+ CD8+ T cells
350,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
351,6,Cluster 6 - CD3e+ CD4+ T cells
352,1,Cluster 1 - CD3e+ CD8+ T cells
353,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
354,3,Cluster 3 - ECad+ Keratin+ tubule cells
355,11,Cluster 11 - CD20+ B cells
356,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
357,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
358,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
359,1,Cluster 1 - CD3e+ CD8+ T cells
360,11,Cluster 11 - CD20+ B cells
361,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
362,1,Cluster 1 - CD3e+ CD8+ T cells
363,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
364,1,Cluster 1 - CD3e+ CD8+ T cells
365,6,Cluster 6 - CD3e+ CD4+ T cells
366,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
367,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
368,1,Cluster 1 - CD3e+ CD8+ T cells
369,3,Cluster 3 - ECad+ Keratin+ tubule cells
370,3,Cluster 3 - ECad+ Keratin+ tubule cells
371,6,Cluster 6 - CD3e+ CD4+ T cells
372,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
373,2,Cluster 2 - CD38+ IFNg+ cells
374,3,Cluster 3 - ECad+ Keratin+ tubule cells
375,9,Cluster 9 - other cells
376,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
377,1,Cluster 1 - CD3e+ CD8+ T cells
378,2,Cluster 2 - CD38+ IFNg+ cells
379,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
380,11,Cluster 11 - CD20+ B cells
381,1,Cluster 1 - CD3e+ CD8+ T cells
382,15,Cluster 15 - CD66+ MPO+ cells
383,11,Cluster 11 - CD20+ B cells
384,1,Cluster 1 - CD3e+ CD8+ T cells
385,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
386,6,Cluster 6 - CD3e+ CD4+ T cells
387,1,Cluster 1 - CD3e+ CD8+ T cells
388,6,Cluster 6 - CD3e+ CD4+ T cells
389,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
390,2,Cluster 2 - CD38+ IFNg+ cells
391,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
392,1,Cluster 1 - CD3e+ CD8+ T cells
393,6,Cluster 6 - CD3e+ CD4+ T cells
394,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
395,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
396,2,Cluster 2 - CD38+ IFNg+ cells
397,1,Cluster 1 - CD3e+ CD8+ T cells
398,2,Cluster 2 - CD38+ IFNg+ cells
399,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
400,2,Cluster 2 - CD38+ IFNg+ cells
401,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
402,3,Cluster 3 - ECad+ Keratin+ tubule cells
403,6,Cluster 6 - CD3e+ CD4+ T cells
404,11,Cluster 11 - CD20+ B cells
405,1,Cluster 1 - CD3e+ CD8+ T cells
406,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
407,6,Cluster 6 - CD3e+ CD4+ T cells
408,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
409,6,Cluster 6 - CD3e+ CD4+ T cells
410,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
411,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
412,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
413,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
414,3,Cluster 3 - ECad+ Keratin+ tubule cells
415,6,Cluster 6 - CD3e+ CD4+ T cells
416,1,Cluster 1 - CD3e+ CD8+ T cells
417,9,Cluster 9 - other cells
418,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
419,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
420,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
421,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
422,3,Cluster 3 - ECad+ Keratin+ tubule cells
423,17,Cluster 17 - CD68+ CD44+ cells
424,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
425,1,Cluster 1 - CD3e+ CD8+ T cells
426,1,Cluster 1 - CD3e+ CD8+ T cells
427,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
428,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
429,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
430,3,Cluster 3 - ECad+ Keratin+ tubule cells
431,3,Cluster 3 - ECad+ Keratin+ tubule cells
432,6,Cluster 6 - CD3e+ CD4+ T cells
433,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
434,11,Cluster 11 - CD20+ B cells
435,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
436,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
437,3,Cluster 3 - ECad+ Keratin+ tubule cells
438,1,Cluster 1 - CD3e+ CD8+ T cells
439,1,Cluster 1 - CD3e+ CD8+ T cells
440,2,Cluster 2 - CD38+ IFNg+ cells
441,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
442,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
443,6,Cluster 6 - CD3e+ CD4+ T cells
444,1,Cluster 1 - CD3e+ CD8+ T cells
445,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
446,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
447,1,Cluster 1 - CD3e+ CD8+ T cells
448,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
449,11,Cluster 11 - CD20+ B cells
450,1,Cluster 1 - CD3e+ CD8+ T cells
451,2,Cluster 2 - CD38+ IFNg+ cells
452,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
453,6,Cluster 6 - CD3e+ CD4+ T cells
454,6,Cluster 6 - CD3e+ CD4+ T cells
455,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
456,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
457,1,Cluster 1 - CD3e+ CD8+ T cells
458,16,Cluster 16 - CD45+ GATA3+ FoxP3+ cells
459,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
460,1,Cluster 1 - CD3e+ CD8+ T cells
461,17,Cluster 17 - CD68+ CD44+ cells
462,6,Cluster 6 - CD3e+ CD4+ T cells
463,3,Cluster 3 - ECad+ Keratin+ tubule cells
464,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
465,1,Cluster 1 - CD3e+ CD8+ T cells
466,1,Cluster 1 - CD3e+ CD8+ T cells
467,6,Cluster 6 - CD3e+ CD4+ T cells
468,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
469,3,Cluster 3 - ECad+ Keratin+ tubule cells
470,2,Cluster 2 - CD38+ IFNg+ cells
471,1,Cluster 1 - CD3e+ CD8+ T cells
472,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
473,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
474,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
475,2,Cluster 2 - CD38+ IFNg+ cells
476,6,Cluster 6 - CD3e+ CD4+ T cells
477,1,Cluster 1 - CD3e+ CD8+ T cells
478,1,Cluster 1 - CD3e+ CD8+ T cells
479,1,Cluster 1 - CD3e+ CD8+ T cells
480,17,Cluster 17 - CD68+ CD44+ cells
481,6,Cluster 6 - CD3e+ CD4+ T cells
482,6,Cluster 6 - CD3e+ CD4+ T cells
483,17,Cluster 17 - CD68+ CD44+ cells
484,1,Cluster 1 - CD3e+ CD8+ T cells
485,6,Cluster 6 - CD3e+ CD4+ T cells
486,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
487,3,Cluster 3 - ECad+ Keratin+ tubule cells
488,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
