CELL_ID,VALUE,ANNOTATION_LABEL
58,9,Cluster 9 - other cells
59,3,Cluster 3 - ECad+ Keratin+ tubule cells
60,2,Cluster 2 - CD38+ IFNg+ cells
61,2,Cluster 2 - CD38+ IFNg+ cells
62,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
63,9,Cluster 9 - other cells
64,3,Cluster 3 - ECad+ Keratin+ tubule cells
65,1,Cluster 1 - CD3e+ CD8+ T cells
66,3,Cluster 3 - ECad+ Keratin+ tubule cells
67,1,Cluster 1 - CD3e+ CD8+ T cells
68,18,Cluster 18 - CD34+ Podoplanin+ HLA-E+ endothelial cells
69,3,Cluster 3 - ECad+ Keratin+ tubule cells
70,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
71,3,Cluster 3 - ECad+ Keratin+ tubule cells
72,6,Cluster 6 - CD3e+ CD4+ T cells
73,2,Cluster 2 - CD38+ IFNg+ cells
74,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
75,6,Cluster 6 - CD3e+ CD4+ T cells
76,5,Cluster 5 - Keratin+ proximal tubule cells
77,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
78,3,Cluster 3 - ECad+ Keratin+ tubule cells
79,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
80,3,Cluster 3 - ECad+ Keratin+ tubule cells
81,6,Cluster 6 - CD3e+ CD4+ T cells
82,3,Cluster 3 - ECad+ Keratin+ tubule cells
83,3,Cluster 3 - ECad+ Keratin+ tubule cells
84,3,Cluster 3 - ECad+ Keratin+ tubule cells
85,3,Cluster 3 - ECad+ Keratin+ tubule cells
86,1,Cluster 1 - CD3e+ CD8+ T cells
87,9,Cluster 9 - other cells
88,9,Cluster 9 - other cells
89,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
90,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
91,1,Cluster 1 - CD3e+ CD8+ T cells
92,5,Cluster 5 - Keratin+ proximal tubule cells
93,5,Cluster 5 - Keratin+ proximal tubule cells
94,6,Cluster 6 - CD3e+ CD4+ T cells
95,1,Cluster 1 - CD3e+ CD8+ T cells
96,2,Cluster 2 - CD38+ IFNg+ cells
97,3,Cluster 3 - ECad+ Keratin+ tubule cells
98,1,Cluster 1 - CD3e+ CD8+ T cells
99,3,Cluster 3 - ECad+ Keratin+ tubule cells
100,5,Cluster 5 - Keratin+ proximal tubule cells
101,3,Cluster 3 - ECad+ Keratin+ tubule cells
102,3,Cluster 3 - ECad+ Keratin+ tubule cells
103,1,Cluster 1 - CD3e+ CD8+ T cells
104,3,Cluster 3 - ECad+ Keratin+ tubule cells
105,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
106,1,Cluster 1 - CD3e+ CD8+ T cells
107,5,Cluster 5 - Keratin+ proximal tubule cells
108,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
109,11,Cluster 11 - CD20+ B cells
110,11,Cluster 11 - CD20+ B cells
111,5,Cluster 5 - Keratin+ proximal tubule cells
112,1,Cluster 1 - CD3e+ CD8+ T cells
113,1,Cluster 1 - CD3e+ CD8+ T cells
114,3,Cluster 3 - ECad+ Keratin+ tubule cells
115,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
116,9,Cluster 9 - other cells
117,1,Cluster 1 - CD3e+ CD8+ T cells
118,5,Cluster 5 - Keratin+ proximal tubule cells
119,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
120,6,Cluster 6 - CD3e+ CD4+ T cells
121,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
122,1,Cluster 1 - CD3e+ CD8+ T cells
123,1,Cluster 1 - CD3e+ CD8+ T cells
124,6,Cluster 6 - CD3e+ CD4+ T cells
125,5,Cluster 5 - Keratin+ proximal tubule cells
126,9,Cluster 9 - other cells
127,3,Cluster 3 - ECad+ Keratin+ tubule cells
128,3,Cluster 3 - ECad+ Keratin+ tubule cells
129,19,Cluster 19 - Vimentin+ cells
130,1,Cluster 1 - CD3e+ CD8+ T cells
131,1,Cluster 1 - CD3e+ CD8+ T cells
132,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
133,1,Cluster 1 - CD3e+ CD8+ T cells
134,2,Cluster 2 - CD38+ IFNg+ cells
135,3,Cluster 3 - ECad+ Keratin+ tubule cells
136,19,Cluster 19 - Vimentin+ cells
137,3,Cluster 3 - ECad+ Keratin+ tubule cells
138,1,Cluster 1 - CD3e+ CD8+ T cells
139,3,Cluster 3 - ECad+ Keratin+ tubule cells
140,15,Cluster 15 - CD66+ MPO+ cells
141,6,Cluster 6 - CD3e+ CD4+ T cells
142,1,Cluster 1 - CD3e+ CD8+ T cells
143,3,Cluster 3 - ECad+ Keratin+ tubule cells
144,9,Cluster 9 - other cells
145,1,Cluster 1 - CD3e+ CD8+ T cells
146,5,Cluster 5 - Keratin+ proximal tubule cells
147,9,Cluster 9 - other cells
148,11,Cluster 11 - CD20+ B cells
149,1,Cluster 1 - CD3e+ CD8+ T cells
150,6,Cluster 6 - CD3e+ CD4+ T cells
151,5,Cluster 5 - Keratin+ proximal tubule cells
152,1,Cluster 1 - CD3e+ CD8+ T cells
153,1,Cluster 1 - CD3e+ CD8+ T cells
154,3,Cluster 3 - ECad+ Keratin+ tubule cells
155,9,Cluster 9 - other cells
156,5,Cluster 5 - Keratin+ proximal tubule cells
157,5,Cluster 5 - Keratin+ proximal tubule cells
158,19,Cluster 19 - Vimentin+ cells
159,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
160,1,Cluster 1 - CD3e+ CD8+ T cells
161,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
162,5,Cluster 5 - Keratin+ proximal tubule cells
163,5,Cluster 5 - Keratin+ proximal tubule cells
164,1,Cluster 1 - CD3e+ CD8+ T cells
165,2,Cluster 2 - CD38+ IFNg+ cells
166,1,Cluster 1 - CD3e+ CD8+ T cells
167,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
168,1,Cluster 1 - CD3e+ CD8+ T cells
169,5,Cluster 5 - Keratin+ proximal tubule cells
170,3,Cluster 3 - ECad+ Keratin+ tubule cells
171,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
172,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
173,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
174,3,Cluster 3 - ECad+ Keratin+ tubule cells
175,2,Cluster 2 - CD38+ IFNg+ cells
176,3,Cluster 3 - ECad+ Keratin+ tubule cells
177,3,Cluster 3 - ECad+ Keratin+ tubule cells
178,3,Cluster 3 - ECad+ Keratin+ tubule cells
179,1,Cluster 1 - CD3e+ CD8+ T cells
180,3,Cluster 3 - ECad+ Keratin+ tubule cells
181,1,Cluster 1 - CD3e+ CD8+ T cells
182,5,Cluster 5 - Keratin+ proximal tubule cells
183,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
184,1,Cluster 1 - CD3e+ CD8+ T cells
185,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
186,1,Cluster 1 - CD3e+ CD8+ T cells
187,5,Cluster 5 - Keratin+ proximal tubule cells
188,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
189,3,Cluster 3 - ECad+ Keratin+ tubule cells
190,1,Cluster 1 - CD3e+ CD8+ T cells
191,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
192,1,Cluster 1 - CD3e+ CD8+ T cells
193,5,Cluster 5 - Keratin+ proximal tubule cells
194,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
195,3,Cluster 3 - ECad+ Keratin+ tubule cells
196,1,Cluster 1 - CD3e+ CD8+ T cells
197,3,Cluster 3 - ECad+ Keratin+ tubule cells
198,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
199,3,Cluster 3 - ECad+ Keratin+ tubule cells
200,1,Cluster 1 - CD3e+ CD8+ T cells
201,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
202,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
203,3,Cluster 3 - ECad+ Keratin+ tubule cells
204,1,Cluster 1 - CD3e+ CD8+ T cells
205,1,Cluster 1 - CD3e+ CD8+ T cells
206,5,Cluster 5 - Keratin+ proximal tubule cells
207,3,Cluster 3 - ECad+ Keratin+ tubule cells
208,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
209,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
210,3,Cluster 3 - ECad+ Keratin+ tubule cells
211,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
212,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
213,9,Cluster 9 - other cells
214,1,Cluster 1 - CD3e+ CD8+ T cells
215,6,Cluster 6 - CD3e+ CD4+ T cells
216,6,Cluster 6 - CD3e+ CD4+ T cells
217,3,Cluster 3 - ECad+ Keratin+ tubule cells
218,3,Cluster 3 - ECad+ Keratin+ tubule cells
219,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
220,1,Cluster 1 - CD3e+ CD8+ T cells
221,9,Cluster 9 - other cells
222,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
223,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
224,3,Cluster 3 - ECad+ Keratin+ tubule cells
225,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
226,1,Cluster 1 - CD3e+ CD8+ T cells
227,9,Cluster 9 - other cells
228,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
229,5,Cluster 5 - Keratin+ proximal tubule cells
230,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
231,1,Cluster 1 - CD3e+ CD8+ T cells
232,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
233,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
234,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
235,3,Cluster 3 - ECad+ Keratin+ tubule cells
236,2,Cluster 2 - CD38+ IFNg+ cells
237,6,Cluster 6 - CD3e+ CD4+ T cells
238,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
239,2,Cluster 2 - CD38+ IFNg+ cells
240,6,Cluster 6 - CD3e+ CD4+ T cells
241,6,Cluster 6 - CD3e+ CD4+ T cells
242,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
243,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
244,1,Cluster 1 - CD3e+ CD8+ T cells
245,6,Cluster 6 - CD3e+ CD4+ T cells
246,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
247,9,Cluster 9 - other cells
248,15,Cluster 15 - CD66+ MPO+ cells
249,3,Cluster 3 - ECad+ Keratin+ tubule cells
250,15,Cluster 15 - CD66+ MPO+ cells
251,17,Cluster 17 - CD68+ CD44+ cells
252,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
253,6,Cluster 6 - CD3e+ CD4+ T cells
254,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
255,6,Cluster 6 - CD3e+ CD4+ T cells
256,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
257,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
258,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
259,1,Cluster 1 - CD3e+ CD8+ T cells
260,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
261,3,Cluster 3 - ECad+ Keratin+ tubule cells
262,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
263,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
264,6,Cluster 6 - CD3e+ CD4+ T cells
265,2,Cluster 2 - CD38+ IFNg+ cells
266,1,Cluster 1 - CD3e+ CD8+ T cells
267,5,Cluster 5 - Keratin+ proximal tubule cells
268,2,Cluster 2 - CD38+ IFNg+ cells
269,1,Cluster 1 - CD3e+ CD8+ T cells
270,1,Cluster 1 - CD3e+ CD8+ T cells
271,3,Cluster 3 - ECad+ Keratin+ tubule cells
272,3,Cluster 3 - ECad+ Keratin+ tubule cells
273,6,Cluster 6 - CD3e+ CD4+ T cells
274,1,Cluster 1 - CD3e+ CD8+ T cells
275,9,Cluster 9 - other cells
276,2,Cluster 2 - CD38+ IFNg+ cells
277,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
278,3,Cluster 3 - ECad+ Keratin+ tubule cells
279,3,Cluster 3 - ECad+ Keratin+ tubule cells
280,1,Cluster 1 - CD3e+ CD8+ T cells
281,2,Cluster 2 - CD38+ IFNg+ cells
282,1,Cluster 1 - CD3e+ CD8+ T cells
283,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
284,3,Cluster 3 - ECad+ Keratin+ tubule cells
285,9,Cluster 9 - other cells
286,3,Cluster 3 - ECad+ Keratin+ tubule cells
287,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
288,6,Cluster 6 - CD3e+ CD4+ T cells
289,3,Cluster 3 - ECad+ Keratin+ tubule cells
290,1,Cluster 1 - CD3e+ CD8+ T cells
291,1,Cluster 1 - CD3e+ CD8+ T cells
292,3,Cluster 3 - ECad+ Keratin+ tubule cells
293,1,Cluster 1 - CD3e+ CD8+ T cells
294,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
295,1,Cluster 1 - CD3e+ CD8+ T cells
296,1,Cluster 1 - CD3e+ CD8+ T cells
297,3,Cluster 3 - ECad+ Keratin+ tubule cells
298,3,Cluster 3 - ECad+ Keratin+ tubule cells
299,1,Cluster 1 - CD3e+ CD8+ T cells
300,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
301,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
302,11,Cluster 11 - CD20+ B cells
303,3,Cluster 3 - ECad+ Keratin+ tubule cells
304,5,Cluster 5 - Keratin+ proximal tubule cells
305,2,Cluster 2 - CD38+ IFNg+ cells
306,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
307,11,Cluster 11 - CD20+ B cells
308,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
309,1,Cluster 1 - CD3e+ CD8+ T cells
310,1,Cluster 1 - CD3e+ CD8+ T cells
311,5,Cluster 5 - Keratin+ proximal tubule cells
312,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
313,1,Cluster 1 - CD3e+ CD8+ T cells
314,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
315,3,Cluster 3 - ECad+ Keratin+ tubule cells
316,1,Cluster 1 - CD3e+ CD8+ T cells
317,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
318,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
319,5,Cluster 5 - Keratin+ proximal tubule cells
320,3,Cluster 3 - ECad+ Keratin+ tubule cells
321,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
322,1,Cluster 1 - CD3e+ CD8+ T cells
323,6,Cluster 6 - CD3e+ CD4+ T cells
324,9,Cluster 9 - other cells
325,6,Cluster 6 - CD3e+ CD4+ T cells
326,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
327,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
328,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
329,3,Cluster 3 - ECad+ Keratin+ tubule cells
330,3,Cluster 3 - ECad+ Keratin+ tubule cells
331,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
332,6,Cluster 6 - CD3e+ CD4+ T cells
333,11,Cluster 11 - CD20+ B cells
334,1,Cluster 1 - CD3e+ CD8+ T cells
335,1,Cluster 1 - CD3e+ CD8+ T cells
336,9,Cluster 9 - other cells
337,1,Cluster 1 - CD3e+ CD8+ T cells
338,1,Cluster 1 - CD3e+ CD8+ T cells
339,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
340,3,Cluster 3 - ECad+ Keratin+ tubule cells
341,1,Cluster 1 - CD3e+ CD8+ T cells
342,1,Cluster 1 - CD3e+ CD8+ T cells
343,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
344,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
345,5,Cluster 5 - Keratin+ proximal tubule cells
346,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
347,1,Cluster 1 - CD3e+ CD8+ T cells
348,9,Cluster 9 - other cells
349,5,Cluster 5 - Keratin+ proximal tubule cells
350,6,Cluster 6 - CD3e+ CD4+ T cells
351,6,Cluster 6 - CD3e+ CD4+ T cells
352,1,Cluster 1 - CD3e+ CD8+ T cells
353,3,Cluster 3 - ECad+ Keratin+ tubule cells
354,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
355,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
356,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
357,6,Cluster 6 - CD3e+ CD4+ T cells
358,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
359,6,Cluster 6 - CD3e+ CD4+ T cells
360,11,Cluster 11 - CD20+ B cells
361,6,Cluster 6 - CD3e+ CD4+ T cells
362,3,Cluster 3 - ECad+ Keratin+ tubule cells
363,11,Cluster 11 - CD20+ B cells
364,3,Cluster 3 - ECad+ Keratin+ tubule cells
365,1,Cluster 1 - CD3e+ CD8+ T cells
366,1,Cluster 1 - CD3e+ CD8+ T cells
367,5,Cluster 5 - Keratin+ proximal tubule cells
368,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
369,6,Cluster 6 - CD3e+ CD4+ T cells
370,11,Cluster 11 - CD20+ B cells
371,2,Cluster 2 - CD38+ IFNg+ cells
372,3,Cluster 3 - ECad+ Keratin+ tubule cells
373,11,Cluster 11 - CD20+ B cells
374,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
375,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
376,1,Cluster 1 - CD3e+ CD8+ T cells
377,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
378,1,Cluster 1 - CD3e+ CD8+ T cells
379,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
380,1,Cluster 1 - CD3e+ CD8+ T cells
381,3,Cluster 3 - ECad+ Keratin+ tubule cells
382,3,Cluster 3 - ECad+ Keratin+ tubule cells
383,1,Cluster 1 - CD3e+ CD8+ T cells
384,2,Cluster 2 - CD38+ IFNg+ cells
385,3,Cluster 3 - ECad+ Keratin+ tubule cells
386,6,Cluster 6 - CD3e+ CD4+ T cells
387,6,Cluster 6 - CD3e+ CD4+ T cells
388,1,Cluster 1 - CD3e+ CD8+ T cells
389,11,Cluster 11 - CD20+ B cells
390,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
391,1,Cluster 1 - CD3e+ CD8+ T cells
392,6,Cluster 6 - CD3e+ CD4+ T cells
393,17,Cluster 17 - CD68+ CD44+ cells
394,1,Cluster 1 - CD3e+ CD8+ T cells
395,11,Cluster 11 - CD20+ B cells
396,1,Cluster 1 - CD3e+ CD8+ T cells
397,1,Cluster 1 - CD3e+ CD8+ T cells
398,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
399,15,Cluster 15 - CD66+ MPO+ cells
400,1,Cluster 1 - CD3e+ CD8+ T cells
401,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
402,9,Cluster 9 - other cells
403,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
404,6,Cluster 6 - CD3e+ CD4+ T cells
405,11,Cluster 11 - CD20+ B cells
406,6,Cluster 6 - CD3e+ CD4+ T cells
407,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
408,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
409,6,Cluster 6 - CD3e+ CD4+ T cells
410,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
411,1,Cluster 1 - CD3e+ CD8+ T cells
412,2,Cluster 2 - CD38+ IFNg+ cells
413,5,Cluster 5 - Keratin+ proximal tubule cells
414,11,Cluster 11 - CD20+ B cells
415,1,Cluster 1 - CD3e+ CD8+ T cells
416,11,Cluster 11 - CD20+ B cells
417,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
418,2,Cluster 2 - CD38+ IFNg+ cells
419,1,Cluster 1 - CD3e+ CD8+ T cells
420,2,Cluster 2 - CD38+ IFNg+ cells
421,3,Cluster 3 - ECad+ Keratin+ tubule cells
422,1,Cluster 1 - CD3e+ CD8+ T cells
423,16,Cluster 16 - CD45+ GATA3+ FoxP3+ cells
424,1,Cluster 1 - CD3e+ CD8+ T cells
425,3,Cluster 3 - ECad+ Keratin+ tubule cells
426,5,Cluster 5 - Keratin+ proximal tubule cells
427,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
428,3,Cluster 3 - ECad+ Keratin+ tubule cells
429,6,Cluster 6 - CD3e+ CD4+ T cells
430,6,Cluster 6 - CD3e+ CD4+ T cells
431,2,Cluster 2 - CD38+ IFNg+ cells
432,5,Cluster 5 - Keratin+ proximal tubule cells
433,1,Cluster 1 - CD3e+ CD8+ T cells
434,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
435,1,Cluster 1 - CD3e+ CD8+ T cells
436,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
437,5,Cluster 5 - Keratin+ proximal tubule cells
438,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
439,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
440,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
441,2,Cluster 2 - CD38+ IFNg+ cells
442,5,Cluster 5 - Keratin+ proximal tubule cells
443,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
444,13,Cluster 13 - ECad+ distal tubule cells
445,6,Cluster 6 - CD3e+ CD4+ T cells
446,3,Cluster 3 - ECad+ Keratin+ tubule cells
447,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
448,9,Cluster 9 - other cells
449,2,Cluster 2 - CD38+ IFNg+ cells
450,5,Cluster 5 - Keratin+ proximal tubule cells
451,2,Cluster 2 - CD38+ IFNg+ cells
452,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
453,5,Cluster 5 - Keratin+ proximal tubule cells
454,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
455,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
456,1,Cluster 1 - CD3e+ CD8+ T cells
457,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
458,16,Cluster 16 - CD45+ GATA3+ FoxP3+ cells
459,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
460,2,Cluster 2 - CD38+ IFNg+ cells
461,6,Cluster 6 - CD3e+ CD4+ T cells
462,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
463,1,Cluster 1 - CD3e+ CD8+ T cells
464,1,Cluster 1 - CD3e+ CD8+ T cells
465,1,Cluster 1 - CD3e+ CD8+ T cells
466,5,Cluster 5 - Keratin+ proximal tubule cells
467,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
468,5,Cluster 5 - Keratin+ proximal tubule cells
469,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
470,2,Cluster 2 - CD38+ IFNg+ cells
471,2,Cluster 2 - CD38+ IFNg+ cells
472,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
473,1,Cluster 1 - CD3e+ CD8+ T cells
474,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
475,3,Cluster 3 - ECad+ Keratin+ tubule cells
476,5,Cluster 5 - Keratin+ proximal tubule cells
477,3,Cluster 3 - ECad+ Keratin+ tubule cells
478,1,Cluster 1 - CD3e+ CD8+ T cells
479,11,Cluster 11 - CD20+ B cells
480,5,Cluster 5 - Keratin+ proximal tubule cells
481,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
482,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
483,1,Cluster 1 - CD3e+ CD8+ T cells
484,6,Cluster 6 - CD3e+ CD4+ T cells
485,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
486,6,Cluster 6 - CD3e+ CD4+ T cells
487,1,Cluster 1 - CD3e+ CD8+ T cells
488,1,Cluster 1 - CD3e+ CD8+ T cells
489,3,Cluster 3 - ECad+ Keratin+ tubule cells
490,1,Cluster 1 - CD3e+ CD8+ T cells
491,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
492,3,Cluster 3 - ECad+ Keratin+ tubule cells
493,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
494,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
