CELL_ID,VALUE,ANNOTATION_LABEL
134,5,Cluster 5 - Keratin+ proximal tubule cells
135,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
136,11,Cluster 11 - CD20+ B cells
137,1,Cluster 1 - CD3e+ CD8+ T cells
138,1,Cluster 1 - CD3e+ CD8+ T cells
139,5,Cluster 5 - Keratin+ proximal tubule cells
140,5,Cluster 5 - Keratin+ proximal tubule cells
141,2,Cluster 2 - CD38+ IFNg+ cells
142,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
143,1,Cluster 1 - CD3e+ CD8+ T cells
144,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
145,5,Cluster 5 - Keratin+ proximal tubule cells
146,1,Cluster 1 - CD3e+ CD8+ T cells
147,1,Cluster 1 - CD3e+ CD8+ T cells
148,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
149,6,Cluster 6 - CD3e+ CD4+ T cells
150,1,Cluster 1 - CD3e+ CD8+ T cells
151,1,Cluster 1 - CD3e+ CD8+ T cells
152,9,Cluster 9 - other cells
153,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
154,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
155,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
156,1,Cluster 1 - CD3e+ CD8+ T cells
157,5,Cluster 5 - Keratin+ proximal tubule cells
158,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
159,9,Cluster 9 - other cells
160,1,Cluster 1 - CD3e+ CD8+ T cells
161,6,Cluster 6 - CD3e+ CD4+ T cells
162,1,Cluster 1 - CD3e+ CD8+ T cells
163,6,Cluster 6 - CD3e+ CD4+ T cells
164,1,Cluster 1 - CD3e+ CD8+ T cells
165,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
166,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
167,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
168,6,Cluster 6 - CD3e+ CD4+ T cells
169,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
170,2,Cluster 2 - CD38+ IFNg+ cells
171,5,Cluster 5 - Keratin+ proximal tubule cells
172,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
173,1,Cluster 1 - CD3e+ CD8+ T cells
174,9,Cluster 9 - other cells
175,1,Cluster 1 - CD3e+ CD8+ T cells
176,1,Cluster 1 - CD3e+ CD8+ T cells
177,6,Cluster 6 - CD3e+ CD4+ T cells
178,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
179,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
180,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
181,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
182,5,Cluster 5 - Keratin+ proximal tubule cells
183,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
184,9,Cluster 9 - other cells
185,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
186,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
187,5,Cluster 5 - Keratin+ proximal tubule cells
188,9,Cluster 9 - other cells
189,1,Cluster 1 - CD3e+ CD8+ T cells
190,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
191,6,Cluster 6 - CD3e+ CD4+ T cells
192,9,Cluster 9 - other cells
193,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
194,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
195,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
196,1,Cluster 1 - CD3e+ CD8+ T cells
197,1,Cluster 1 - CD3e+ CD8+ T cells
198,5,Cluster 5 - Keratin+ proximal tubule cells
199,1,Cluster 1 - CD3e+ CD8+ T cells
200,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
201,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
202,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
203,5,Cluster 5 - Keratin+ proximal tubule cells
204,1,Cluster 1 - CD3e+ CD8+ T cells
205,1,Cluster 1 - CD3e+ CD8+ T cells
206,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
207,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
208,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
209,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
210,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
211,6,Cluster 6 - CD3e+ CD4+ T cells
212,2,Cluster 2 - CD38+ IFNg+ cells
213,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
214,3,Cluster 3 - ECad+ Keratin+ tubule cells
215,15,Cluster 15 - CD66+ MPO+ cells
216,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
217,6,Cluster 6 - CD3e+ CD4+ T cells
218,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
219,5,Cluster 5 - Keratin+ proximal tubule cells
220,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
221,5,Cluster 5 - Keratin+ proximal tubule cells
222,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
223,6,Cluster 6 - CD3e+ CD4+ T cells
224,9,Cluster 9 - other cells
225,6,Cluster 6 - CD3e+ CD4+ T cells
226,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
227,3,Cluster 3 - ECad+ Keratin+ tubule cells
228,1,Cluster 1 - CD3e+ CD8+ T cells
229,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
230,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
231,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
232,15,Cluster 15 - CD66+ MPO+ cells
233,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
234,2,Cluster 2 - CD38+ IFNg+ cells
235,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
236,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
237,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
238,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
239,2,Cluster 2 - CD38+ IFNg+ cells
240,11,Cluster 11 - CD20+ B cells
241,1,Cluster 1 - CD3e+ CD8+ T cells
242,5,Cluster 5 - Keratin+ proximal tubule cells
243,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
244,3,Cluster 3 - ECad+ Keratin+ tubule cells
245,1,Cluster 1 - CD3e+ CD8+ T cells
246,6,Cluster 6 - CD3e+ CD4+ T cells
247,5,Cluster 5 - Keratin+ proximal tubule cells
248,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
249,17,Cluster 17 - CD68+ CD44+ cells
250,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
251,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
252,5,Cluster 5 - Keratin+ proximal tubule cells
253,6,Cluster 6 - CD3e+ CD4+ T cells
254,11,Cluster 11 - CD20+ B cells
255,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
256,6,Cluster 6 - CD3e+ CD4+ T cells
257,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
258,5,Cluster 5 - Keratin+ proximal tubule cells
259,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
260,9,Cluster 9 - other cells
261,9,Cluster 9 - other cells
262,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
263,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
264,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
265,1,Cluster 1 - CD3e+ CD8+ T cells
266,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
267,5,Cluster 5 - Keratin+ proximal tubule cells
268,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
269,9,Cluster 9 - other cells
270,1,Cluster 1 - CD3e+ CD8+ T cells
271,3,Cluster 3 - ECad+ Keratin+ tubule cells
272,5,Cluster 5 - Keratin+ proximal tubule cells
273,1,Cluster 1 - CD3e+ CD8+ T cells
274,1,Cluster 1 - CD3e+ CD8+ T cells
275,1,Cluster 1 - CD3e+ CD8+ T cells
276,1,Cluster 1 - CD3e+ CD8+ T cells
277,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
278,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
279,1,Cluster 1 - CD3e+ CD8+ T cells
280,11,Cluster 11 - CD20+ B cells
281,6,Cluster 6 - CD3e+ CD4+ T cells
282,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
283,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
284,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
285,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
286,5,Cluster 5 - Keratin+ proximal tubule cells
287,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
288,1,Cluster 1 - CD3e+ CD8+ T cells
289,2,Cluster 2 - CD38+ IFNg+ cells
290,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
291,5,Cluster 5 - Keratin+ proximal tubule cells
292,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
293,5,Cluster 5 - Keratin+ proximal tubule cells
294,3,Cluster 3 - ECad+ Keratin+ tubule cells
295,2,Cluster 2 - CD38+ IFNg+ cells
296,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
297,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
298,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
299,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
300,3,Cluster 3 - ECad+ Keratin+ tubule cells
301,3,Cluster 3 - ECad+ Keratin+ tubule cells
302,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
303,6,Cluster 6 - CD3e+ CD4+ T cells
304,11,Cluster 11 - CD20+ B cells
305,2,Cluster 2 - CD38+ IFNg+ cells
306,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
307,3,Cluster 3 - ECad+ Keratin+ tubule cells
308,1,Cluster 1 - CD3e+ CD8+ T cells
309,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
310,2,Cluster 2 - CD38+ IFNg+ cells
311,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
312,3,Cluster 3 - ECad+ Keratin+ tubule cells
313,9,Cluster 9 - other cells
314,2,Cluster 2 - CD38+ IFNg+ cells
315,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
316,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
317,3,Cluster 3 - ECad+ Keratin+ tubule cells
318,6,Cluster 6 - CD3e+ CD4+ T cells
319,1,Cluster 1 - CD3e+ CD8+ T cells
320,2,Cluster 2 - CD38+ IFNg+ cells
321,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
322,6,Cluster 6 - CD3e+ CD4+ T cells
323,3,Cluster 3 - ECad+ Keratin+ tubule cells
324,3,Cluster 3 - ECad+ Keratin+ tubule cells
325,3,Cluster 3 - ECad+ Keratin+ tubule cells
326,5,Cluster 5 - Keratin+ proximal tubule cells
327,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
328,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
329,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
330,5,Cluster 5 - Keratin+ proximal tubule cells
331,3,Cluster 3 - ECad+ Keratin+ tubule cells
332,11,Cluster 11 - CD20+ B cells
333,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
334,6,Cluster 6 - CD3e+ CD4+ T cells
335,15,Cluster 15 - CD66+ MPO+ cells
336,6,Cluster 6 - CD3e+ CD4+ T cells
337,1,Cluster 1 - CD3e+ CD8+ T cells
338,6,Cluster 6 - CD3e+ CD4+ T cells
339,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
340,1,Cluster 1 - CD3e+ CD8+ T cells
341,2,Cluster 2 - CD38+ IFNg+ cells
342,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
343,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
344,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
345,5,Cluster 5 - Keratin+ proximal tubule cells
346,2,Cluster 2 - CD38+ IFNg+ cells
347,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
348,11,Cluster 11 - CD20+ B cells
349,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
350,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
351,3,Cluster 3 - ECad+ Keratin+ tubule cells
352,15,Cluster 15 - CD66+ MPO+ cells
353,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
354,3,Cluster 3 - ECad+ Keratin+ tubule cells
355,2,Cluster 2 - CD38+ IFNg+ cells
356,3,Cluster 3 - ECad+ Keratin+ tubule cells
357,2,Cluster 2 - CD38+ IFNg+ cells
358,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
359,15,Cluster 15 - CD66+ MPO+ cells
360,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
361,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
362,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
363,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
364,5,Cluster 5 - Keratin+ proximal tubule cells
365,3,Cluster 3 - ECad+ Keratin+ tubule cells
366,2,Cluster 2 - CD38+ IFNg+ cells
367,6,Cluster 6 - CD3e+ CD4+ T cells
368,1,Cluster 1 - CD3e+ CD8+ T cells
369,3,Cluster 3 - ECad+ Keratin+ tubule cells
370,2,Cluster 2 - CD38+ IFNg+ cells
371,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
372,5,Cluster 5 - Keratin+ proximal tubule cells
373,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
374,6,Cluster 6 - CD3e+ CD4+ T cells
375,6,Cluster 6 - CD3e+ CD4+ T cells
376,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
377,3,Cluster 3 - ECad+ Keratin+ tubule cells
378,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
379,3,Cluster 3 - ECad+ Keratin+ tubule cells
380,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
381,1,Cluster 1 - CD3e+ CD8+ T cells
382,2,Cluster 2 - CD38+ IFNg+ cells
383,3,Cluster 3 - ECad+ Keratin+ tubule cells
384,6,Cluster 6 - CD3e+ CD4+ T cells
385,3,Cluster 3 - ECad+ Keratin+ tubule cells
386,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
387,15,Cluster 15 - CD66+ MPO+ cells
388,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
389,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
390,3,Cluster 3 - ECad+ Keratin+ tubule cells
391,5,Cluster 5 - Keratin+ proximal tubule cells
392,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
393,6,Cluster 6 - CD3e+ CD4+ T cells
394,2,Cluster 2 - CD38+ IFNg+ cells
395,5,Cluster 5 - Keratin+ proximal tubule cells
396,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
397,1,Cluster 1 - CD3e+ CD8+ T cells
398,11,Cluster 11 - CD20+ B cells
399,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
400,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
401,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
402,6,Cluster 6 - CD3e+ CD4+ T cells
403,15,Cluster 15 - CD66+ MPO+ cells
404,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
405,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
406,3,Cluster 3 - ECad+ Keratin+ tubule cells
407,9,Cluster 9 - other cells
408,1,Cluster 1 - CD3e+ CD8+ T cells
409,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
410,3,Cluster 3 - ECad+ Keratin+ tubule cells
411,3,Cluster 3 - ECad+ Keratin+ tubule cells
412,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
413,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
414,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
415,17,Cluster 17 - CD68+ CD44+ cells
416,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
417,6,Cluster 6 - CD3e+ CD4+ T cells
418,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
419,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
420,1,Cluster 1 - CD3e+ CD8+ T cells
421,3,Cluster 3 - ECad+ Keratin+ tubule cells
422,1,Cluster 1 - CD3e+ CD8+ T cells
423,15,Cluster 15 - CD66+ MPO+ cells
424,3,Cluster 3 - ECad+ Keratin+ tubule cells
425,3,Cluster 3 - ECad+ Keratin+ tubule cells
426,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
427,5,Cluster 5 - Keratin+ proximal tubule cells
428,3,Cluster 3 - ECad+ Keratin+ tubule cells
429,1,Cluster 1 - CD3e+ CD8+ T cells
430,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
431,15,Cluster 15 - CD66+ MPO+ cells
432,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
433,15,Cluster 15 - CD66+ MPO+ cells
434,7,Cluster 7 - CD31+ CD34+ aSMA+ interstitial / smooth muscle cells
435,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
436,5,Cluster 5 - Keratin+ proximal tubule cells
437,9,Cluster 9 - other cells
438,6,Cluster 6 - CD3e+ CD4+ T cells
439,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
440,3,Cluster 3 - ECad+ Keratin+ tubule cells
441,9,Cluster 9 - other cells
442,9,Cluster 9 - other cells
443,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
444,15,Cluster 15 - CD66+ MPO+ cells
445,6,Cluster 6 - CD3e+ CD4+ T cells
446,5,Cluster 5 - Keratin+ proximal tubule cells
447,15,Cluster 15 - CD66+ MPO+ cells
448,6,Cluster 6 - CD3e+ CD4+ T cells
449,6,Cluster 6 - CD3e+ CD4+ T cells
450,2,Cluster 2 - CD38+ IFNg+ cells
451,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
452,9,Cluster 9 - other cells
453,6,Cluster 6 - CD3e+ CD4+ T cells
454,2,Cluster 2 - CD38+ IFNg+ cells
455,3,Cluster 3 - ECad+ Keratin+ tubule cells
456,6,Cluster 6 - CD3e+ CD4+ T cells
457,1,Cluster 1 - CD3e+ CD8+ T cells
458,3,Cluster 3 - ECad+ Keratin+ tubule cells
459,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
460,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
461,5,Cluster 5 - Keratin+ proximal tubule cells
462,15,Cluster 15 - CD66+ MPO+ cells
463,3,Cluster 3 - ECad+ Keratin+ tubule cells
464,3,Cluster 3 - ECad+ Keratin+ tubule cells
465,15,Cluster 15 - CD66+ MPO+ cells
466,11,Cluster 11 - CD20+ B cells
467,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
468,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
469,9,Cluster 9 - other cells
470,11,Cluster 11 - CD20+ B cells
471,6,Cluster 6 - CD3e+ CD4+ T cells
472,5,Cluster 5 - Keratin+ proximal tubule cells
473,15,Cluster 15 - CD66+ MPO+ cells
474,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
475,1,Cluster 1 - CD3e+ CD8+ T cells
476,2,Cluster 2 - CD38+ IFNg+ cells
477,6,Cluster 6 - CD3e+ CD4+ T cells
478,15,Cluster 15 - CD66+ MPO+ cells
479,5,Cluster 5 - Keratin+ proximal tubule cells
480,2,Cluster 2 - CD38+ IFNg+ cells
481,1,Cluster 1 - CD3e+ CD8+ T cells
482,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
483,5,Cluster 5 - Keratin+ proximal tubule cells
484,3,Cluster 3 - ECad+ Keratin+ tubule cells
485,3,Cluster 3 - ECad+ Keratin+ tubule cells
486,2,Cluster 2 - CD38+ IFNg+ cells
487,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
488,15,Cluster 15 - CD66+ MPO+ cells
