CELL_ID,VALUE,ANNOTATION_LABEL
74,2,Immune cells (CD45+)
75,4,Distal tubules (CD183+/CD227+)
76,0,Proximal tubules (CD183++/CD227-)
77,4,Distal tubules (CD183+/CD227+)
78,3,Endothelial cells (CD31+)
79,6,Basement membrane (collagenIV+/Perlecan+)
80,3,Endothelial cells (CD31+)
81,4,Distal tubules (CD183+/CD227+)
82,3,Endothelial cells (CD31+)
83,4,Distal tubules (CD183+/CD227+)
84,4,Distal tubules (CD183+/CD227+)
85,3,Endothelial cells (CD31+)
86,0,Proximal tubules (CD183++/CD227-)
87,4,Distal tubules (CD183+/CD227+)
88,4,Distal tubules (CD183+/CD227+)
89,0,Proximal tubules (CD183++/CD227-)
90,0,Proximal tubules (CD183++/CD227-)
91,0,Proximal tubules (CD183++/CD227-)
92,4,Distal tubules (CD183+/CD227+)
93,0,Proximal tubules (CD183++/CD227-)
94,0,Proximal tubules (CD183++/CD227-)
95,1,VSMCs (aSMA+)
96,3,Endothelial cells (CD31+)
97,0,Proximal tubules (CD183++/CD227-)
98,0,Proximal tubules (CD183++/CD227-)
99,3,Endothelial cells (CD31+)
100,0,Proximal tubules (CD183++/CD227-)
101,4,Distal tubules (CD183+/CD227+)
102,6,Basement membrane (collagenIV+/Perlecan+)
103,0,Proximal tubules (CD183++/CD227-)
104,0,Proximal tubules (CD183++/CD227-)
105,4,Distal tubules (CD183+/CD227+)
106,3,Endothelial cells (CD31+)
107,3,Endothelial cells (CD31+)
108,3,Endothelial cells (CD31+)
109,0,Proximal tubules (CD183++/CD227-)
110,4,Distal tubules (CD183+/CD227+)
111,3,Endothelial cells (CD31+)
112,0,Proximal tubules (CD183++/CD227-)
113,7,Endothelial cells (CD31+/CD196+)
114,0,Proximal tubules (CD183++/CD227-)
115,0,Proximal tubules (CD183++/CD227-)
116,4,Distal tubules (CD183+/CD227+)
117,4,Distal tubules (CD183+/CD227+)
118,4,Distal tubules (CD183+/CD227+)
119,4,Distal tubules (CD183+/CD227+)
120,4,Distal tubules (CD183+/CD227+)
121,4,Distal tubules (CD183+/CD227+)
122,1,VSMCs (aSMA+)
123,0,Proximal tubules (CD183++/CD227-)
124,3,Endothelial cells (CD31+)
125,4,Distal tubules (CD183+/CD227+)
126,0,Proximal tubules (CD183++/CD227-)
127,6,Basement membrane (collagenIV+/Perlecan+)
128,0,Proximal tubules (CD183++/CD227-)
129,3,Endothelial cells (CD31+)
130,4,Distal tubules (CD183+/CD227+)
131,0,Proximal tubules (CD183++/CD227-)
132,0,Proximal tubules (CD183++/CD227-)
133,0,Proximal tubules (CD183++/CD227-)
134,0,Proximal tubules (CD183++/CD227-)
135,4,Distal tubules (CD183+/CD227+)
136,0,Proximal tubules (CD183++/CD227-)
137,0,Proximal tubules (CD183++/CD227-)
138,4,Distal tubules (CD183+/CD227+)
139,6,Basement membrane (collagenIV+/Perlecan+)
140,0,Proximal tubules (CD183++/CD227-)
141,5,Low expressing cells
142,9,Myeloid cells (CD45+/CD11b+)
143,4,Distal tubules (CD183+/CD227+)
144,0,Proximal tubules (CD183++/CD227-)
145,4,Distal tubules (CD183+/CD227+)
146,4,Distal tubules (CD183+/CD227+)
147,0,Proximal tubules (CD183++/CD227-)
148,0,Proximal tubules (CD183++/CD227-)
149,0,Proximal tubules (CD183++/CD227-)
150,4,Distal tubules (CD183+/CD227+)
151,0,Proximal tubules (CD183++/CD227-)
152,0,Proximal tubules (CD183++/CD227-)
153,4,Distal tubules (CD183+/CD227+)
154,0,Proximal tubules (CD183++/CD227-)
155,0,Proximal tubules (CD183++/CD227-)
156,0,Proximal tubules (CD183++/CD227-)
157,9,Myeloid cells (CD45+/CD11b+)
158,0,Proximal tubules (CD183++/CD227-)
159,4,Distal tubules (CD183+/CD227+)
160,3,Endothelial cells (CD31+)
161,8,Macrophages (CD45+/CD68+)
162,4,Distal tubules (CD183+/CD227+)
163,4,Distal tubules (CD183+/CD227+)
164,8,Macrophages (CD45+/CD68+)
165,4,Distal tubules (CD183+/CD227+)
166,0,Proximal tubules (CD183++/CD227-)
167,3,Endothelial cells (CD31+)
168,0,Proximal tubules (CD183++/CD227-)
169,4,Distal tubules (CD183+/CD227+)
170,0,Proximal tubules (CD183++/CD227-)
171,0,Proximal tubules (CD183++/CD227-)
172,7,Endothelial cells (CD31+/CD196+)
173,0,Proximal tubules (CD183++/CD227-)
174,3,Endothelial cells (CD31+)
175,0,Proximal tubules (CD183++/CD227-)
176,8,Macrophages (CD45+/CD68+)
177,0,Proximal tubules (CD183++/CD227-)
178,6,Basement membrane (collagenIV+/Perlecan+)
179,0,Proximal tubules (CD183++/CD227-)
180,6,Basement membrane (collagenIV+/Perlecan+)
181,4,Distal tubules (CD183+/CD227+)
182,0,Proximal tubules (CD183++/CD227-)
183,3,Endothelial cells (CD31+)
184,4,Distal tubules (CD183+/CD227+)
185,0,Proximal tubules (CD183++/CD227-)
186,4,Distal tubules (CD183+/CD227+)
187,4,Distal tubules (CD183+/CD227+)
188,5,Low expressing cells
189,0,Proximal tubules (CD183++/CD227-)
190,0,Proximal tubules (CD183++/CD227-)
191,8,Macrophages (CD45+/CD68+)
192,8,Macrophages (CD45+/CD68+)
193,0,Proximal tubules (CD183++/CD227-)
194,0,Proximal tubules (CD183++/CD227-)
195,7,Endothelial cells (CD31+/CD196+)
196,3,Endothelial cells (CD31+)
197,4,Distal tubules (CD183+/CD227+)
198,4,Distal tubules (CD183+/CD227+)
199,0,Proximal tubules (CD183++/CD227-)
200,4,Distal tubules (CD183+/CD227+)
201,1,VSMCs (aSMA+)
202,0,Proximal tubules (CD183++/CD227-)
203,0,Proximal tubules (CD183++/CD227-)
204,0,Proximal tubules (CD183++/CD227-)
205,3,Endothelial cells (CD31+)
206,4,Distal tubules (CD183+/CD227+)
207,0,Proximal tubules (CD183++/CD227-)
208,0,Proximal tubules (CD183++/CD227-)
209,0,Proximal tubules (CD183++/CD227-)
210,0,Proximal tubules (CD183++/CD227-)
211,0,Proximal tubules (CD183++/CD227-)
212,0,Proximal tubules (CD183++/CD227-)
213,4,Distal tubules (CD183+/CD227+)
214,1,VSMCs (aSMA+)
215,4,Distal tubules (CD183+/CD227+)
216,3,Endothelial cells (CD31+)
217,4,Distal tubules (CD183+/CD227+)
218,4,Distal tubules (CD183+/CD227+)
219,0,Proximal tubules (CD183++/CD227-)
220,9,Myeloid cells (CD45+/CD11b+)
221,0,Proximal tubules (CD183++/CD227-)
222,0,Proximal tubules (CD183++/CD227-)
223,0,Proximal tubules (CD183++/CD227-)
224,4,Distal tubules (CD183+/CD227+)
225,6,Basement membrane (collagenIV+/Perlecan+)
226,3,Endothelial cells (CD31+)
227,0,Proximal tubules (CD183++/CD227-)
228,4,Distal tubules (CD183+/CD227+)
229,4,Distal tubules (CD183+/CD227+)
230,0,Proximal tubules (CD183++/CD227-)
231,4,Distal tubules (CD183+/CD227+)
232,8,Macrophages (CD45+/CD68+)
233,4,Distal tubules (CD183+/CD227+)
234,3,Endothelial cells (CD31+)
235,4,Distal tubules (CD183+/CD227+)
236,0,Proximal tubules (CD183++/CD227-)
237,0,Proximal tubules (CD183++/CD227-)
238,4,Distal tubules (CD183+/CD227+)
239,0,Proximal tubules (CD183++/CD227-)
240,0,Proximal tubules (CD183++/CD227-)
241,0,Proximal tubules (CD183++/CD227-)
242,0,Proximal tubules (CD183++/CD227-)
243,4,Distal tubules (CD183+/CD227+)
244,0,Proximal tubules (CD183++/CD227-)
245,4,Distal tubules (CD183+/CD227+)
246,0,Proximal tubules (CD183++/CD227-)
247,4,Distal tubules (CD183+/CD227+)
248,6,Basement membrane (collagenIV+/Perlecan+)
249,4,Distal tubules (CD183+/CD227+)
250,0,Proximal tubules (CD183++/CD227-)
251,4,Distal tubules (CD183+/CD227+)
252,0,Proximal tubules (CD183++/CD227-)
253,0,Proximal tubules (CD183++/CD227-)
254,0,Proximal tubules (CD183++/CD227-)
255,4,Distal tubules (CD183+/CD227+)
256,4,Distal tubules (CD183+/CD227+)
257,0,Proximal tubules (CD183++/CD227-)
258,0,Proximal tubules (CD183++/CD227-)
259,3,Endothelial cells (CD31+)
260,0,Proximal tubules (CD183++/CD227-)
261,3,Endothelial cells (CD31+)
262,0,Proximal tubules (CD183++/CD227-)
263,4,Distal tubules (CD183+/CD227+)
264,6,Basement membrane (collagenIV+/Perlecan+)
265,0,Proximal tubules (CD183++/CD227-)
266,0,Proximal tubules (CD183++/CD227-)
267,6,Basement membrane (collagenIV+/Perlecan+)
268,4,Distal tubules (CD183+/CD227+)
269,0,Proximal tubules (CD183++/CD227-)
270,6,Basement membrane (collagenIV+/Perlecan+)
271,2,Immune cells (CD45+)
272,6,Basement membrane (collagenIV+/Perlecan+)
273,4,Distal tubules (CD183+/CD227+)
274,6,Basement membrane (collagenIV+/Perlecan+)
275,0,Proximal tubules (CD183++/CD227-)
276,0,Proximal tubules (CD183++/CD227-)
277,2,Immune cells (CD45+)
278,0,Proximal tubules (CD183++/CD227-)
279,8,Macrophages (CD45+/CD68+)
280,1,VSMCs (aSMA+)
281,0,Proximal tubules (CD183++/CD227-)
282,6,Basement membrane (collagenIV+/Perlecan+)
283,4,Distal tubules (CD183+/CD227+)
284,0,Proximal tubules (CD183++/CD227-)
285,4,Distal tubules (CD183+/CD227+)
286,4,Distal tubules (CD183+/CD227+)
287,0,Proximal tubules (CD183++/CD227-)
288,0,Proximal tubules (CD183++/CD227-)
289,0,Proximal tubules (CD183++/CD227-)
290,4,Distal tubules (CD183+/CD227+)
291,4,Distal tubules (CD183+/CD227+)
292,0,Proximal tubules (CD183++/CD227-)
293,0,Proximal tubules (CD183++/CD227-)
294,4,Distal tubules (CD183+/CD227+)
295,0,Proximal tubules (CD183++/CD227-)
296,0,Proximal tubules (CD183++/CD227-)
297,4,Distal tubules (CD183+/CD227+)
298,4,Distal tubules (CD183+/CD227+)
299,0,Proximal tubules (CD183++/CD227-)
300,1,VSMCs (aSMA+)
301,6,Basement membrane (collagenIV+/Perlecan+)
302,4,Distal tubules (CD183+/CD227+)
303,4,Distal tubules (CD183+/CD227+)
304,4,Distal tubules (CD183+/CD227+)
305,0,Proximal tubules (CD183++/CD227-)
306,4,Distal tubules (CD183+/CD227+)
307,0,Proximal tubules (CD183++/CD227-)
308,3,Endothelial cells (CD31+)
309,3,Endothelial cells (CD31+)
310,0,Proximal tubules (CD183++/CD227-)
311,0,Proximal tubules (CD183++/CD227-)
312,4,Distal tubules (CD183+/CD227+)
313,1,VSMCs (aSMA+)
314,6,Basement membrane (collagenIV+/Perlecan+)
315,4,Distal tubules (CD183+/CD227+)
316,4,Distal tubules (CD183+/CD227+)
317,4,Distal tubules (CD183+/CD227+)
318,4,Distal tubules (CD183+/CD227+)
319,4,Distal tubules (CD183+/CD227+)
320,0,Proximal tubules (CD183++/CD227-)
321,0,Proximal tubules (CD183++/CD227-)
322,6,Basement membrane (collagenIV+/Perlecan+)
323,0,Proximal tubules (CD183++/CD227-)
324,3,Endothelial cells (CD31+)
325,4,Distal tubules (CD183+/CD227+)
326,4,Distal tubules (CD183+/CD227+)
327,2,Immune cells (CD45+)
328,5,Low expressing cells
329,6,Basement membrane (collagenIV+/Perlecan+)
330,4,Distal tubules (CD183+/CD227+)
331,0,Proximal tubules (CD183++/CD227-)
332,4,Distal tubules (CD183+/CD227+)
333,0,Proximal tubules (CD183++/CD227-)
334,0,Proximal tubules (CD183++/CD227-)
335,4,Distal tubules (CD183+/CD227+)
336,4,Distal tubules (CD183+/CD227+)
337,8,Macrophages (CD45+/CD68+)
338,4,Distal tubules (CD183+/CD227+)
339,4,Distal tubules (CD183+/CD227+)
340,1,VSMCs (aSMA+)
341,0,Proximal tubules (CD183++/CD227-)
342,0,Proximal tubules (CD183++/CD227-)
343,0,Proximal tubules (CD183++/CD227-)
344,0,Proximal tubules (CD183++/CD227-)
345,4,Distal tubules (CD183+/CD227+)
346,4,Distal tubules (CD183+/CD227+)
347,0,Proximal tubules (CD183++/CD227-)
348,4,Distal tubules (CD183+/CD227+)
349,3,Endothelial cells (CD31+)
350,0,Proximal tubules (CD183++/CD227-)
351,0,Proximal tubules (CD183++/CD227-)
352,4,Distal tubules (CD183+/CD227+)
353,0,Proximal tubules (CD183++/CD227-)
354,2,Immune cells (CD45+)
355,6,Basement membrane (collagenIV+/Perlecan+)
356,3,Endothelial cells (CD31+)
357,0,Proximal tubules (CD183++/CD227-)
358,4,Distal tubules (CD183+/CD227+)
359,9,Myeloid cells (CD45+/CD11b+)
360,7,Endothelial cells (CD31+/CD196+)
361,4,Distal tubules (CD183+/CD227+)
362,4,Distal tubules (CD183+/CD227+)
363,4,Distal tubules (CD183+/CD227+)
364,0,Proximal tubules (CD183++/CD227-)
365,0,Proximal tubules (CD183++/CD227-)
366,4,Distal tubules (CD183+/CD227+)
367,0,Proximal tubules (CD183++/CD227-)
368,0,Proximal tubules (CD183++/CD227-)
369,4,Distal tubules (CD183+/CD227+)
370,4,Distal tubules (CD183+/CD227+)
371,8,Macrophages (CD45+/CD68+)
372,0,Proximal tubules (CD183++/CD227-)
373,0,Proximal tubules (CD183++/CD227-)
374,4,Distal tubules (CD183+/CD227+)
375,0,Proximal tubules (CD183++/CD227-)
376,0,Proximal tubules (CD183++/CD227-)
377,3,Endothelial cells (CD31+)
378,4,Distal tubules (CD183+/CD227+)
379,0,Proximal tubules (CD183++/CD227-)
380,0,Proximal tubules (CD183++/CD227-)
381,10,Nestin+ cells (nestin+)
382,4,Distal tubules (CD183+/CD227+)
383,3,Endothelial cells (CD31+)
384,4,Distal tubules (CD183+/CD227+)
385,1,VSMCs (aSMA+)
386,4,Distal tubules (CD183+/CD227+)
387,0,Proximal tubules (CD183++/CD227-)
388,0,Proximal tubules (CD183++/CD227-)
389,4,Distal tubules (CD183+/CD227+)
390,3,Endothelial cells (CD31+)
391,4,Distal tubules (CD183+/CD227+)
392,0,Proximal tubules (CD183++/CD227-)
393,4,Distal tubules (CD183+/CD227+)
394,1,VSMCs (aSMA+)
395,4,Distal tubules (CD183+/CD227+)
396,4,Distal tubules (CD183+/CD227+)
397,0,Proximal tubules (CD183++/CD227-)
398,5,Low expressing cells
399,0,Proximal tubules (CD183++/CD227-)
400,3,Endothelial cells (CD31+)
401,2,Immune cells (CD45+)
402,3,Endothelial cells (CD31+)
403,5,Low expressing cells
404,4,Distal tubules (CD183+/CD227+)
405,6,Basement membrane (collagenIV+/Perlecan+)
406,4,Distal tubules (CD183+/CD227+)
407,0,Proximal tubules (CD183++/CD227-)
408,8,Macrophages (CD45+/CD68+)
409,4,Distal tubules (CD183+/CD227+)
410,0,Proximal tubules (CD183++/CD227-)
411,4,Distal tubules (CD183+/CD227+)
412,0,Proximal tubules (CD183++/CD227-)
413,0,Proximal tubules (CD183++/CD227-)
414,6,Basement membrane (collagenIV+/Perlecan+)
415,4,Distal tubules (CD183+/CD227+)
416,4,Distal tubules (CD183+/CD227+)
417,0,Proximal tubules (CD183++/CD227-)
418,0,Proximal tubules (CD183++/CD227-)
419,0,Proximal tubules (CD183++/CD227-)
420,4,Distal tubules (CD183+/CD227+)
421,8,Macrophages (CD45+/CD68+)
422,0,Proximal tubules (CD183++/CD227-)
423,6,Basement membrane (collagenIV+/Perlecan+)
424,5,Low expressing cells
425,4,Distal tubules (CD183+/CD227+)
426,4,Distal tubules (CD183+/CD227+)
427,3,Endothelial cells (CD31+)
428,4,Distal tubules (CD183+/CD227+)
429,0,Proximal tubules (CD183++/CD227-)
430,4,Distal tubules (CD183+/CD227+)
431,0,Proximal tubules (CD183++/CD227-)
432,6,Basement membrane (collagenIV+/Perlecan+)
433,3,Endothelial cells (CD31+)
434,0,Proximal tubules (CD183++/CD227-)
435,3,Endothelial cells (CD31+)
436,0,Proximal tubules (CD183++/CD227-)
437,4,Distal tubules (CD183+/CD227+)
438,0,Proximal tubules (CD183++/CD227-)
439,1,VSMCs (aSMA+)
440,0,Proximal tubules (CD183++/CD227-)
441,4,Distal tubules (CD183+/CD227+)
442,4,Distal tubules (CD183+/CD227+)
443,6,Basement membrane (collagenIV+/Perlecan+)
444,0,Proximal tubules (CD183++/CD227-)
445,0,Proximal tubules (CD183++/CD227-)
446,4,Distal tubules (CD183+/CD227+)
447,4,Distal tubules (CD183+/CD227+)
448,4,Distal tubules (CD183+/CD227+)
449,4,Distal tubules (CD183+/CD227+)
450,0,Proximal tubules (CD183++/CD227-)
451,7,Endothelial cells (CD31+/CD196+)
452,6,Basement membrane (collagenIV+/Perlecan+)
453,4,Distal tubules (CD183+/CD227+)
454,4,Distal tubules (CD183+/CD227+)
455,0,Proximal tubules (CD183++/CD227-)
456,3,Endothelial cells (CD31+)
457,0,Proximal tubules (CD183++/CD227-)
458,0,Proximal tubules (CD183++/CD227-)
459,0,Proximal tubules (CD183++/CD227-)
460,3,Endothelial cells (CD31+)
461,0,Proximal tubules (CD183++/CD227-)
462,3,Endothelial cells (CD31+)
463,4,Distal tubules (CD183+/CD227+)
464,4,Distal tubules (CD183+/CD227+)
465,0,Proximal tubules (CD183++/CD227-)
466,0,Proximal tubules (CD183++/CD227-)
467,0,Proximal tubules (CD183++/CD227-)
468,0,Proximal tubules (CD183++/CD227-)
469,4,Distal tubules (CD183+/CD227+)
470,4,Distal tubules (CD183+/CD227+)
471,4,Distal tubules (CD183+/CD227+)
472,4,Distal tubules (CD183+/CD227+)
473,3,Endothelial cells (CD31+)
474,3,Endothelial cells (CD31+)
475,4,Distal tubules (CD183+/CD227+)
476,0,Proximal tubules (CD183++/CD227-)
477,4,Distal tubules (CD183+/CD227+)
478,0,Proximal tubules (CD183++/CD227-)
479,0,Proximal tubules (CD183++/CD227-)
480,0,Proximal tubules (CD183++/CD227-)
481,4,Distal tubules (CD183+/CD227+)
482,0,Proximal tubules (CD183++/CD227-)
483,4,Distal tubules (CD183+/CD227+)
484,6,Basement membrane (collagenIV+/Perlecan+)
485,4,Distal tubules (CD183+/CD227+)
486,3,Endothelial cells (CD31+)
487,0,Proximal tubules (CD183++/CD227-)
488,0,Proximal tubules (CD183++/CD227-)
489,4,Distal tubules (CD183+/CD227+)
490,0,Proximal tubules (CD183++/CD227-)
491,7,Endothelial cells (CD31+/CD196+)
492,4,Distal tubules (CD183+/CD227+)
493,3,Endothelial cells (CD31+)
494,0,Proximal tubules (CD183++/CD227-)
495,0,Proximal tubules (CD183++/CD227-)
496,4,Distal tubules (CD183+/CD227+)
497,4,Distal tubules (CD183+/CD227+)
498,4,Distal tubules (CD183+/CD227+)
499,8,Macrophages (CD45+/CD68+)
500,0,Proximal tubules (CD183++/CD227-)
501,4,Distal tubules (CD183+/CD227+)
502,0,Proximal tubules (CD183++/CD227-)
503,4,Distal tubules (CD183+/CD227+)
504,4,Distal tubules (CD183+/CD227+)
505,4,Distal tubules (CD183+/CD227+)
506,0,Proximal tubules (CD183++/CD227-)
507,0,Proximal tubules (CD183++/CD227-)
508,4,Distal tubules (CD183+/CD227+)
509,0,Proximal tubules (CD183++/CD227-)
510,3,Endothelial cells (CD31+)
511,0,Proximal tubules (CD183++/CD227-)
512,4,Distal tubules (CD183+/CD227+)
513,0,Proximal tubules (CD183++/CD227-)
514,3,Endothelial cells (CD31+)
515,0,Proximal tubules (CD183++/CD227-)
516,4,Distal tubules (CD183+/CD227+)
517,4,Distal tubules (CD183+/CD227+)
518,0,Proximal tubules (CD183++/CD227-)
519,8,Macrophages (CD45+/CD68+)
520,3,Endothelial cells (CD31+)
521,4,Distal tubules (CD183+/CD227+)
522,4,Distal tubules (CD183+/CD227+)
523,6,Basement membrane (collagenIV+/Perlecan+)
524,4,Distal tubules (CD183+/CD227+)
525,0,Proximal tubules (CD183++/CD227-)
526,2,Immune cells (CD45+)
527,0,Proximal tubules (CD183++/CD227-)
528,4,Distal tubules (CD183+/CD227+)
529,3,Endothelial cells (CD31+)
530,4,Distal tubules (CD183+/CD227+)
531,0,Proximal tubules (CD183++/CD227-)
532,4,Distal tubules (CD183+/CD227+)
533,0,Proximal tubules (CD183++/CD227-)
534,4,Distal tubules (CD183+/CD227+)
535,4,Distal tubules (CD183+/CD227+)
536,9,Myeloid cells (CD45+/CD11b+)
537,4,Distal tubules (CD183+/CD227+)
538,0,Proximal tubules (CD183++/CD227-)
539,0,Proximal tubules (CD183++/CD227-)
540,4,Distal tubules (CD183+/CD227+)
541,4,Distal tubules (CD183+/CD227+)
542,2,Immune cells (CD45+)
543,4,Distal tubules (CD183+/CD227+)
544,4,Distal tubules (CD183+/CD227+)
545,4,Distal tubules (CD183+/CD227+)
546,2,Immune cells (CD45+)
547,2,Immune cells (CD45+)
548,6,Basement membrane (collagenIV+/Perlecan+)
549,0,Proximal tubules (CD183++/CD227-)
550,0,Proximal tubules (CD183++/CD227-)
551,4,Distal tubules (CD183+/CD227+)
552,4,Distal tubules (CD183+/CD227+)
553,4,Distal tubules (CD183+/CD227+)
554,0,Proximal tubules (CD183++/CD227-)
555,6,Basement membrane (collagenIV+/Perlecan+)
556,0,Proximal tubules (CD183++/CD227-)
557,4,Distal tubules (CD183+/CD227+)
558,6,Basement membrane (collagenIV+/Perlecan+)
559,0,Proximal tubules (CD183++/CD227-)
560,4,Distal tubules (CD183+/CD227+)
561,4,Distal tubules (CD183+/CD227+)
562,6,Basement membrane (collagenIV+/Perlecan+)
563,0,Proximal tubules (CD183++/CD227-)
564,6,Basement membrane (collagenIV+/Perlecan+)
565,4,Distal tubules (CD183+/CD227+)
566,4,Distal tubules (CD183+/CD227+)
567,0,Proximal tubules (CD183++/CD227-)
568,0,Proximal tubules (CD183++/CD227-)
569,0,Proximal tubules (CD183++/CD227-)
570,6,Basement membrane (collagenIV+/Perlecan+)
571,3,Endothelial cells (CD31+)
572,4,Distal tubules (CD183+/CD227+)
573,4,Distal tubules (CD183+/CD227+)
574,4,Distal tubules (CD183+/CD227+)
575,4,Distal tubules (CD183+/CD227+)
576,4,Distal tubules (CD183+/CD227+)
577,0,Proximal tubules (CD183++/CD227-)
578,3,Endothelial cells (CD31+)
579,8,Macrophages (CD45+/CD68+)
580,4,Distal tubules (CD183+/CD227+)
581,1,VSMCs (aSMA+)
582,4,Distal tubules (CD183+/CD227+)
583,1,VSMCs (aSMA+)
584,0,Proximal tubules (CD183++/CD227-)
585,0,Proximal tubules (CD183++/CD227-)
586,0,Proximal tubules (CD183++/CD227-)
587,4,Distal tubules (CD183+/CD227+)
588,0,Proximal tubules (CD183++/CD227-)
589,4,Distal tubules (CD183+/CD227+)
590,0,Proximal tubules (CD183++/CD227-)
591,4,Distal tubules (CD183+/CD227+)
592,4,Distal tubules (CD183+/CD227+)
593,4,Distal tubules (CD183+/CD227+)
594,0,Proximal tubules (CD183++/CD227-)
595,4,Distal tubules (CD183+/CD227+)
596,0,Proximal tubules (CD183++/CD227-)
597,0,Proximal tubules (CD183++/CD227-)
598,4,Distal tubules (CD183+/CD227+)
599,0,Proximal tubules (CD183++/CD227-)
600,0,Proximal tubules (CD183++/CD227-)
601,4,Distal tubules (CD183+/CD227+)
602,1,VSMCs (aSMA+)
603,4,Distal tubules (CD183+/CD227+)
604,6,Basement membrane (collagenIV+/Perlecan+)
605,4,Distal tubules (CD183+/CD227+)
606,10,Nestin+ cells (nestin+)
607,4,Distal tubules (CD183+/CD227+)
608,4,Distal tubules (CD183+/CD227+)
609,4,Distal tubules (CD183+/CD227+)
610,0,Proximal tubules (CD183++/CD227-)
611,4,Distal tubules (CD183+/CD227+)
612,4,Distal tubules (CD183+/CD227+)
613,4,Distal tubules (CD183+/CD227+)
614,4,Distal tubules (CD183+/CD227+)
615,4,Distal tubules (CD183+/CD227+)
616,6,Basement membrane (collagenIV+/Perlecan+)
617,8,Macrophages (CD45+/CD68+)
618,4,Distal tubules (CD183+/CD227+)
619,4,Distal tubules (CD183+/CD227+)
620,8,Macrophages (CD45+/CD68+)
621,8,Macrophages (CD45+/CD68+)
622,4,Distal tubules (CD183+/CD227+)
623,0,Proximal tubules (CD183++/CD227-)
624,4,Distal tubules (CD183+/CD227+)
625,4,Distal tubules (CD183+/CD227+)
626,6,Basement membrane (collagenIV+/Perlecan+)
627,0,Proximal tubules (CD183++/CD227-)
628,0,Proximal tubules (CD183++/CD227-)
629,4,Distal tubules (CD183+/CD227+)
630,0,Proximal tubules (CD183++/CD227-)
631,3,Endothelial cells (CD31+)
632,0,Proximal tubules (CD183++/CD227-)
633,6,Basement membrane (collagenIV+/Perlecan+)
634,0,Proximal tubules (CD183++/CD227-)
635,4,Distal tubules (CD183+/CD227+)
636,4,Distal tubules (CD183+/CD227+)
637,0,Proximal tubules (CD183++/CD227-)
