CELL_ID,VALUE,ANNOTATION_LABEL
230,1,VSMCs (aSMA+)
231,1,VSMCs (aSMA+)
232,1,VSMCs (aSMA+)
233,6,Basement membrane (collagenIV+/Perlecan+)
234,1,VSMCs (aSMA+)
235,0,Proximal tubules (CD183++/CD227-)
236,1,VSMCs (aSMA+)
237,1,VSMCs (aSMA+)
238,0,Proximal tubules (CD183++/CD227-)
239,0,Proximal tubules (CD183++/CD227-)
240,0,Proximal tubules (CD183++/CD227-)
241,8,Macrophages (CD45+/CD68+)
242,1,VSMCs (aSMA+)
243,0,Proximal tubules (CD183++/CD227-)
244,0,Proximal tubules (CD183++/CD227-)
245,0,Proximal tubules (CD183++/CD227-)
246,1,VSMCs (aSMA+)
247,1,VSMCs (aSMA+)
248,1,VSMCs (aSMA+)
249,3,Endothelial cells (CD31+)
250,1,VSMCs (aSMA+)
251,8,Macrophages (CD45+/CD68+)
252,1,VSMCs (aSMA+)
253,5,Low expressing cells
254,3,Endothelial cells (CD31+)
255,3,Endothelial cells (CD31+)
256,1,VSMCs (aSMA+)
257,3,Endothelial cells (CD31+)
258,0,Proximal tubules (CD183++/CD227-)
259,0,Proximal tubules (CD183++/CD227-)
260,3,Endothelial cells (CD31+)
261,0,Proximal tubules (CD183++/CD227-)
262,1,VSMCs (aSMA+)
263,1,VSMCs (aSMA+)
264,0,Proximal tubules (CD183++/CD227-)
265,1,VSMCs (aSMA+)
266,6,Basement membrane (collagenIV+/Perlecan+)
267,8,Macrophages (CD45+/CD68+)
268,5,Low expressing cells
269,0,Proximal tubules (CD183++/CD227-)
270,0,Proximal tubules (CD183++/CD227-)
271,1,VSMCs (aSMA+)
272,0,Proximal tubules (CD183++/CD227-)
273,2,Immune cells (CD45+)
274,1,VSMCs (aSMA+)
275,8,Macrophages (CD45+/CD68+)
276,1,VSMCs (aSMA+)
277,0,Proximal tubules (CD183++/CD227-)
278,3,Endothelial cells (CD31+)
279,0,Proximal tubules (CD183++/CD227-)
280,1,VSMCs (aSMA+)
281,1,VSMCs (aSMA+)
282,1,VSMCs (aSMA+)
283,6,Basement membrane (collagenIV+/Perlecan+)
284,0,Proximal tubules (CD183++/CD227-)
285,0,Proximal tubules (CD183++/CD227-)
286,1,VSMCs (aSMA+)
287,5,Low expressing cells
288,1,VSMCs (aSMA+)
289,0,Proximal tubules (CD183++/CD227-)
290,8,Macrophages (CD45+/CD68+)
291,2,Immune cells (CD45+)
292,0,Proximal tubules (CD183++/CD227-)
293,5,Low expressing cells
294,0,Proximal tubules (CD183++/CD227-)
295,0,Proximal tubules (CD183++/CD227-)
296,0,Proximal tubules (CD183++/CD227-)
297,0,Proximal tubules (CD183++/CD227-)
298,0,Proximal tubules (CD183++/CD227-)
299,1,VSMCs (aSMA+)
300,3,Endothelial cells (CD31+)
301,0,Proximal tubules (CD183++/CD227-)
302,0,Proximal tubules (CD183++/CD227-)
303,8,Macrophages (CD45+/CD68+)
304,6,Basement membrane (collagenIV+/Perlecan+)
305,9,Myeloid cells (CD45+/CD11b+)
306,0,Proximal tubules (CD183++/CD227-)
307,0,Proximal tubules (CD183++/CD227-)
308,1,VSMCs (aSMA+)
309,0,Proximal tubules (CD183++/CD227-)
310,4,Distal tubules (CD183+/CD227+)
311,0,Proximal tubules (CD183++/CD227-)
312,1,VSMCs (aSMA+)
313,1,VSMCs (aSMA+)
314,0,Proximal tubules (CD183++/CD227-)
315,0,Proximal tubules (CD183++/CD227-)
316,0,Proximal tubules (CD183++/CD227-)
317,0,Proximal tubules (CD183++/CD227-)
318,1,VSMCs (aSMA+)
319,1,VSMCs (aSMA+)
320,1,VSMCs (aSMA+)
321,0,Proximal tubules (CD183++/CD227-)
322,0,Proximal tubules (CD183++/CD227-)
323,2,Immune cells (CD45+)
324,5,Low expressing cells
325,0,Proximal tubules (CD183++/CD227-)
326,3,Endothelial cells (CD31+)
327,0,Proximal tubules (CD183++/CD227-)
328,0,Proximal tubules (CD183++/CD227-)
329,0,Proximal tubules (CD183++/CD227-)
330,1,VSMCs (aSMA+)
331,0,Proximal tubules (CD183++/CD227-)
332,2,Immune cells (CD45+)
333,0,Proximal tubules (CD183++/CD227-)
334,0,Proximal tubules (CD183++/CD227-)
335,0,Proximal tubules (CD183++/CD227-)
336,5,Low expressing cells
337,0,Proximal tubules (CD183++/CD227-)
338,3,Endothelial cells (CD31+)
339,0,Proximal tubules (CD183++/CD227-)
340,2,Immune cells (CD45+)
341,0,Proximal tubules (CD183++/CD227-)
342,0,Proximal tubules (CD183++/CD227-)
343,3,Endothelial cells (CD31+)
344,0,Proximal tubules (CD183++/CD227-)
345,0,Proximal tubules (CD183++/CD227-)
346,0,Proximal tubules (CD183++/CD227-)
347,0,Proximal tubules (CD183++/CD227-)
348,6,Basement membrane (collagenIV+/Perlecan+)
349,4,Distal tubules (CD183+/CD227+)
350,8,Macrophages (CD45+/CD68+)
351,0,Proximal tubules (CD183++/CD227-)
352,8,Macrophages (CD45+/CD68+)
353,3,Endothelial cells (CD31+)
354,0,Proximal tubules (CD183++/CD227-)
355,0,Proximal tubules (CD183++/CD227-)
356,0,Proximal tubules (CD183++/CD227-)
357,0,Proximal tubules (CD183++/CD227-)
358,1,VSMCs (aSMA+)
359,0,Proximal tubules (CD183++/CD227-)
360,6,Basement membrane (collagenIV+/Perlecan+)
361,3,Endothelial cells (CD31+)
362,0,Proximal tubules (CD183++/CD227-)
363,8,Macrophages (CD45+/CD68+)
364,8,Macrophages (CD45+/CD68+)
365,5,Low expressing cells
366,0,Proximal tubules (CD183++/CD227-)
367,1,VSMCs (aSMA+)
368,0,Proximal tubules (CD183++/CD227-)
369,0,Proximal tubules (CD183++/CD227-)
370,0,Proximal tubules (CD183++/CD227-)
371,3,Endothelial cells (CD31+)
372,0,Proximal tubules (CD183++/CD227-)
373,0,Proximal tubules (CD183++/CD227-)
374,5,Low expressing cells
375,0,Proximal tubules (CD183++/CD227-)
376,0,Proximal tubules (CD183++/CD227-)
377,0,Proximal tubules (CD183++/CD227-)
378,0,Proximal tubules (CD183++/CD227-)
379,0,Proximal tubules (CD183++/CD227-)
380,0,Proximal tubules (CD183++/CD227-)
381,8,Macrophages (CD45+/CD68+)
382,6,Basement membrane (collagenIV+/Perlecan+)
383,8,Macrophages (CD45+/CD68+)
384,0,Proximal tubules (CD183++/CD227-)
385,0,Proximal tubules (CD183++/CD227-)
386,0,Proximal tubules (CD183++/CD227-)
387,6,Basement membrane (collagenIV+/Perlecan+)
388,3,Endothelial cells (CD31+)
389,0,Proximal tubules (CD183++/CD227-)
390,0,Proximal tubules (CD183++/CD227-)
391,3,Endothelial cells (CD31+)
392,0,Proximal tubules (CD183++/CD227-)
393,0,Proximal tubules (CD183++/CD227-)
394,0,Proximal tubules (CD183++/CD227-)
395,0,Proximal tubules (CD183++/CD227-)
396,5,Low expressing cells
397,0,Proximal tubules (CD183++/CD227-)
398,0,Proximal tubules (CD183++/CD227-)
399,8,Macrophages (CD45+/CD68+)
400,0,Proximal tubules (CD183++/CD227-)
401,0,Proximal tubules (CD183++/CD227-)
402,0,Proximal tubules (CD183++/CD227-)
403,8,Macrophages (CD45+/CD68+)
404,5,Low expressing cells
405,2,Immune cells (CD45+)
406,8,Macrophages (CD45+/CD68+)
407,1,VSMCs (aSMA+)
408,0,Proximal tubules (CD183++/CD227-)
409,1,VSMCs (aSMA+)
410,0,Proximal tubules (CD183++/CD227-)
411,2,Immune cells (CD45+)
412,0,Proximal tubules (CD183++/CD227-)
413,0,Proximal tubules (CD183++/CD227-)
414,8,Macrophages (CD45+/CD68+)
415,2,Immune cells (CD45+)
416,0,Proximal tubules (CD183++/CD227-)
417,3,Endothelial cells (CD31+)
418,0,Proximal tubules (CD183++/CD227-)
419,3,Endothelial cells (CD31+)
420,0,Proximal tubules (CD183++/CD227-)
421,0,Proximal tubules (CD183++/CD227-)
422,3,Endothelial cells (CD31+)
423,0,Proximal tubules (CD183++/CD227-)
424,8,Macrophages (CD45+/CD68+)
425,6,Basement membrane (collagenIV+/Perlecan+)
426,6,Basement membrane (collagenIV+/Perlecan+)
427,0,Proximal tubules (CD183++/CD227-)
428,6,Basement membrane (collagenIV+/Perlecan+)
429,3,Endothelial cells (CD31+)
430,0,Proximal tubules (CD183++/CD227-)
431,0,Proximal tubules (CD183++/CD227-)
432,0,Proximal tubules (CD183++/CD227-)
433,0,Proximal tubules (CD183++/CD227-)
434,8,Macrophages (CD45+/CD68+)
435,0,Proximal tubules (CD183++/CD227-)
436,0,Proximal tubules (CD183++/CD227-)
437,0,Proximal tubules (CD183++/CD227-)
438,4,Distal tubules (CD183+/CD227+)
439,0,Proximal tubules (CD183++/CD227-)
440,8,Macrophages (CD45+/CD68+)
441,0,Proximal tubules (CD183++/CD227-)
442,0,Proximal tubules (CD183++/CD227-)
443,5,Low expressing cells
444,2,Immune cells (CD45+)
445,0,Proximal tubules (CD183++/CD227-)
446,8,Macrophages (CD45+/CD68+)
447,1,VSMCs (aSMA+)
448,0,Proximal tubules (CD183++/CD227-)
449,0,Proximal tubules (CD183++/CD227-)
450,6,Basement membrane (collagenIV+/Perlecan+)
451,0,Proximal tubules (CD183++/CD227-)
452,5,Low expressing cells
453,0,Proximal tubules (CD183++/CD227-)
454,0,Proximal tubules (CD183++/CD227-)
455,0,Proximal tubules (CD183++/CD227-)
456,0,Proximal tubules (CD183++/CD227-)
457,3,Endothelial cells (CD31+)
458,0,Proximal tubules (CD183++/CD227-)
459,8,Macrophages (CD45+/CD68+)
460,6,Basement membrane (collagenIV+/Perlecan+)
461,0,Proximal tubules (CD183++/CD227-)
462,0,Proximal tubules (CD183++/CD227-)
463,0,Proximal tubules (CD183++/CD227-)
464,8,Macrophages (CD45+/CD68+)
465,3,Endothelial cells (CD31+)
466,0,Proximal tubules (CD183++/CD227-)
467,0,Proximal tubules (CD183++/CD227-)
468,0,Proximal tubules (CD183++/CD227-)
469,0,Proximal tubules (CD183++/CD227-)
470,0,Proximal tubules (CD183++/CD227-)
471,3,Endothelial cells (CD31+)
472,5,Low expressing cells
473,0,Proximal tubules (CD183++/CD227-)
474,0,Proximal tubules (CD183++/CD227-)
475,6,Basement membrane (collagenIV+/Perlecan+)
476,2,Immune cells (CD45+)
477,0,Proximal tubules (CD183++/CD227-)
478,5,Low expressing cells
479,0,Proximal tubules (CD183++/CD227-)
480,0,Proximal tubules (CD183++/CD227-)
481,6,Basement membrane (collagenIV+/Perlecan+)
482,6,Basement membrane (collagenIV+/Perlecan+)
483,5,Low expressing cells
484,8,Macrophages (CD45+/CD68+)
485,0,Proximal tubules (CD183++/CD227-)
486,3,Endothelial cells (CD31+)
487,0,Proximal tubules (CD183++/CD227-)
488,8,Macrophages (CD45+/CD68+)
489,0,Proximal tubules (CD183++/CD227-)
490,0,Proximal tubules (CD183++/CD227-)
491,0,Proximal tubules (CD183++/CD227-)
492,0,Proximal tubules (CD183++/CD227-)
493,8,Macrophages (CD45+/CD68+)
494,8,Macrophages (CD45+/CD68+)
495,5,Low expressing cells
496,0,Proximal tubules (CD183++/CD227-)
497,6,Basement membrane (collagenIV+/Perlecan+)
498,8,Macrophages (CD45+/CD68+)
499,0,Proximal tubules (CD183++/CD227-)
500,0,Proximal tubules (CD183++/CD227-)
501,0,Proximal tubules (CD183++/CD227-)
502,6,Basement membrane (collagenIV+/Perlecan+)
503,6,Basement membrane (collagenIV+/Perlecan+)
504,5,Low expressing cells
505,3,Endothelial cells (CD31+)
506,0,Proximal tubules (CD183++/CD227-)
507,0,Proximal tubules (CD183++/CD227-)
508,0,Proximal tubules (CD183++/CD227-)
509,0,Proximal tubules (CD183++/CD227-)
510,6,Basement membrane (collagenIV+/Perlecan+)
511,0,Proximal tubules (CD183++/CD227-)
512,0,Proximal tubules (CD183++/CD227-)
513,6,Basement membrane (collagenIV+/Perlecan+)
514,0,Proximal tubules (CD183++/CD227-)
515,3,Endothelial cells (CD31+)
516,0,Proximal tubules (CD183++/CD227-)
517,6,Basement membrane (collagenIV+/Perlecan+)
518,0,Proximal tubules (CD183++/CD227-)
519,0,Proximal tubules (CD183++/CD227-)
520,0,Proximal tubules (CD183++/CD227-)
521,0,Proximal tubules (CD183++/CD227-)
522,0,Proximal tubules (CD183++/CD227-)
523,0,Proximal tubules (CD183++/CD227-)
524,0,Proximal tubules (CD183++/CD227-)
525,0,Proximal tubules (CD183++/CD227-)
526,6,Basement membrane (collagenIV+/Perlecan+)
527,0,Proximal tubules (CD183++/CD227-)
528,0,Proximal tubules (CD183++/CD227-)
529,0,Proximal tubules (CD183++/CD227-)
530,0,Proximal tubules (CD183++/CD227-)
531,0,Proximal tubules (CD183++/CD227-)
532,0,Proximal tubules (CD183++/CD227-)
533,0,Proximal tubules (CD183++/CD227-)
534,0,Proximal tubules (CD183++/CD227-)
535,0,Proximal tubules (CD183++/CD227-)
536,0,Proximal tubules (CD183++/CD227-)
537,0,Proximal tubules (CD183++/CD227-)
538,0,Proximal tubules (CD183++/CD227-)
539,3,Endothelial cells (CD31+)
540,0,Proximal tubules (CD183++/CD227-)
541,0,Proximal tubules (CD183++/CD227-)
542,3,Endothelial cells (CD31+)
543,0,Proximal tubules (CD183++/CD227-)
544,0,Proximal tubules (CD183++/CD227-)
545,0,Proximal tubules (CD183++/CD227-)
546,0,Proximal tubules (CD183++/CD227-)
547,0,Proximal tubules (CD183++/CD227-)
548,5,Low expressing cells
549,0,Proximal tubules (CD183++/CD227-)
550,0,Proximal tubules (CD183++/CD227-)
551,2,Immune cells (CD45+)
552,6,Basement membrane (collagenIV+/Perlecan+)
553,0,Proximal tubules (CD183++/CD227-)
554,6,Basement membrane (collagenIV+/Perlecan+)
555,0,Proximal tubules (CD183++/CD227-)
556,0,Proximal tubules (CD183++/CD227-)
557,6,Basement membrane (collagenIV+/Perlecan+)
558,2,Immune cells (CD45+)
559,0,Proximal tubules (CD183++/CD227-)
560,3,Endothelial cells (CD31+)
561,8,Macrophages (CD45+/CD68+)
562,3,Endothelial cells (CD31+)
563,0,Proximal tubules (CD183++/CD227-)
564,0,Proximal tubules (CD183++/CD227-)
565,0,Proximal tubules (CD183++/CD227-)
566,0,Proximal tubules (CD183++/CD227-)
567,0,Proximal tubules (CD183++/CD227-)
568,0,Proximal tubules (CD183++/CD227-)
569,3,Endothelial cells (CD31+)
570,6,Basement membrane (collagenIV+/Perlecan+)
571,0,Proximal tubules (CD183++/CD227-)
572,0,Proximal tubules (CD183++/CD227-)
573,4,Distal tubules (CD183+/CD227+)
574,5,Low expressing cells
575,0,Proximal tubules (CD183++/CD227-)
576,0,Proximal tubules (CD183++/CD227-)
577,0,Proximal tubules (CD183++/CD227-)
578,0,Proximal tubules (CD183++/CD227-)
579,0,Proximal tubules (CD183++/CD227-)
580,5,Low expressing cells
581,0,Proximal tubules (CD183++/CD227-)
582,0,Proximal tubules (CD183++/CD227-)
583,0,Proximal tubules (CD183++/CD227-)
584,8,Macrophages (CD45+/CD68+)
585,0,Proximal tubules (CD183++/CD227-)
586,0,Proximal tubules (CD183++/CD227-)
587,0,Proximal tubules (CD183++/CD227-)
588,6,Basement membrane (collagenIV+/Perlecan+)
589,5,Low expressing cells
590,1,VSMCs (aSMA+)
591,0,Proximal tubules (CD183++/CD227-)
592,2,Immune cells (CD45+)
593,0,Proximal tubules (CD183++/CD227-)
594,0,Proximal tubules (CD183++/CD227-)
595,8,Macrophages (CD45+/CD68+)
596,0,Proximal tubules (CD183++/CD227-)
597,0,Proximal tubules (CD183++/CD227-)
598,0,Proximal tubules (CD183++/CD227-)
599,0,Proximal tubules (CD183++/CD227-)
600,6,Basement membrane (collagenIV+/Perlecan+)
601,4,Distal tubules (CD183+/CD227+)
602,0,Proximal tubules (CD183++/CD227-)
603,0,Proximal tubules (CD183++/CD227-)
604,5,Low expressing cells
605,8,Macrophages (CD45+/CD68+)
606,0,Proximal tubules (CD183++/CD227-)
607,4,Distal tubules (CD183+/CD227+)
608,8,Macrophages (CD45+/CD68+)
609,2,Immune cells (CD45+)
610,0,Proximal tubules (CD183++/CD227-)
611,0,Proximal tubules (CD183++/CD227-)
612,0,Proximal tubules (CD183++/CD227-)
613,0,Proximal tubules (CD183++/CD227-)
614,8,Macrophages (CD45+/CD68+)
615,3,Endothelial cells (CD31+)
616,1,VSMCs (aSMA+)
617,6,Basement membrane (collagenIV+/Perlecan+)
618,0,Proximal tubules (CD183++/CD227-)
619,0,Proximal tubules (CD183++/CD227-)
620,0,Proximal tubules (CD183++/CD227-)
621,0,Proximal tubules (CD183++/CD227-)
622,0,Proximal tubules (CD183++/CD227-)
623,0,Proximal tubules (CD183++/CD227-)
624,4,Distal tubules (CD183+/CD227+)
625,8,Macrophages (CD45+/CD68+)
626,0,Proximal tubules (CD183++/CD227-)
627,6,Basement membrane (collagenIV+/Perlecan+)
628,0,Proximal tubules (CD183++/CD227-)
629,0,Proximal tubules (CD183++/CD227-)
630,0,Proximal tubules (CD183++/CD227-)
631,0,Proximal tubules (CD183++/CD227-)
632,3,Endothelial cells (CD31+)
633,0,Proximal tubules (CD183++/CD227-)
634,1,VSMCs (aSMA+)
635,0,Proximal tubules (CD183++/CD227-)
636,0,Proximal tubules (CD183++/CD227-)
637,6,Basement membrane (collagenIV+/Perlecan+)
638,4,Distal tubules (CD183+/CD227+)
639,6,Basement membrane (collagenIV+/Perlecan+)
640,0,Proximal tubules (CD183++/CD227-)
641,2,Immune cells (CD45+)
642,0,Proximal tubules (CD183++/CD227-)
643,0,Proximal tubules (CD183++/CD227-)
644,3,Endothelial cells (CD31+)
645,0,Proximal tubules (CD183++/CD227-)
646,4,Distal tubules (CD183+/CD227+)
647,3,Endothelial cells (CD31+)
648,0,Proximal tubules (CD183++/CD227-)
649,2,Immune cells (CD45+)
650,0,Proximal tubules (CD183++/CD227-)
651,3,Endothelial cells (CD31+)
652,2,Immune cells (CD45+)
653,0,Proximal tubules (CD183++/CD227-)
654,2,Immune cells (CD45+)
655,1,VSMCs (aSMA+)
656,0,Proximal tubules (CD183++/CD227-)
657,0,Proximal tubules (CD183++/CD227-)
658,0,Proximal tubules (CD183++/CD227-)
659,0,Proximal tubules (CD183++/CD227-)
660,3,Endothelial cells (CD31+)
661,4,Distal tubules (CD183+/CD227+)
662,8,Macrophages (CD45+/CD68+)
663,2,Immune cells (CD45+)
664,3,Endothelial cells (CD31+)
665,0,Proximal tubules (CD183++/CD227-)
666,0,Proximal tubules (CD183++/CD227-)
667,6,Basement membrane (collagenIV+/Perlecan+)
668,4,Distal tubules (CD183+/CD227+)
