CELL_ID,VALUE,ANNOTATION_LABEL
129,3,Endothelial cells (CD31+)
130,4,Distal tubules (CD183+/CD227+)
131,1,VSMCs (aSMA+)
132,6,Basement membrane (collagenIV+/Perlecan+)
133,3,Endothelial cells (CD31+)
134,2,Immune cells (CD45+)
135,0,Proximal tubules (CD183++/CD227-)
136,0,Proximal tubules (CD183++/CD227-)
137,3,Endothelial cells (CD31+)
138,4,Distal tubules (CD183+/CD227+)
139,3,Endothelial cells (CD31+)
140,3,Endothelial cells (CD31+)
141,3,Endothelial cells (CD31+)
142,0,Proximal tubules (CD183++/CD227-)
143,1,VSMCs (aSMA+)
144,5,Low expressing cells
145,0,Proximal tubules (CD183++/CD227-)
146,8,Macrophages (CD45+/CD68+)
147,0,Proximal tubules (CD183++/CD227-)
148,2,Immune cells (CD45+)
149,0,Proximal tubules (CD183++/CD227-)
150,1,VSMCs (aSMA+)
151,0,Proximal tubules (CD183++/CD227-)
152,1,VSMCs (aSMA+)
153,0,Proximal tubules (CD183++/CD227-)
154,5,Low expressing cells
155,0,Proximal tubules (CD183++/CD227-)
156,1,VSMCs (aSMA+)
157,3,Endothelial cells (CD31+)
158,6,Basement membrane (collagenIV+/Perlecan+)
159,0,Proximal tubules (CD183++/CD227-)
160,5,Low expressing cells
161,6,Basement membrane (collagenIV+/Perlecan+)
162,0,Proximal tubules (CD183++/CD227-)
163,4,Distal tubules (CD183+/CD227+)
164,4,Distal tubules (CD183+/CD227+)
165,0,Proximal tubules (CD183++/CD227-)
166,4,Distal tubules (CD183+/CD227+)
167,6,Basement membrane (collagenIV+/Perlecan+)
168,1,VSMCs (aSMA+)
169,1,VSMCs (aSMA+)
170,0,Proximal tubules (CD183++/CD227-)
171,0,Proximal tubules (CD183++/CD227-)
172,0,Proximal tubules (CD183++/CD227-)
173,3,Endothelial cells (CD31+)
174,0,Proximal tubules (CD183++/CD227-)
175,0,Proximal tubules (CD183++/CD227-)
176,2,Immune cells (CD45+)
177,0,Proximal tubules (CD183++/CD227-)
178,0,Proximal tubules (CD183++/CD227-)
179,0,Proximal tubules (CD183++/CD227-)
180,1,VSMCs (aSMA+)
181,3,Endothelial cells (CD31+)
182,0,Proximal tubules (CD183++/CD227-)
183,0,Proximal tubules (CD183++/CD227-)
184,1,VSMCs (aSMA+)
185,5,Low expressing cells
186,4,Distal tubules (CD183+/CD227+)
187,2,Immune cells (CD45+)
188,0,Proximal tubules (CD183++/CD227-)
189,0,Proximal tubules (CD183++/CD227-)
190,4,Distal tubules (CD183+/CD227+)
191,4,Distal tubules (CD183+/CD227+)
192,2,Immune cells (CD45+)
193,3,Endothelial cells (CD31+)
194,5,Low expressing cells
195,4,Distal tubules (CD183+/CD227+)
196,1,VSMCs (aSMA+)
197,0,Proximal tubules (CD183++/CD227-)
198,0,Proximal tubules (CD183++/CD227-)
199,0,Proximal tubules (CD183++/CD227-)
200,0,Proximal tubules (CD183++/CD227-)
201,0,Proximal tubules (CD183++/CD227-)
202,4,Distal tubules (CD183+/CD227+)
203,0,Proximal tubules (CD183++/CD227-)
204,4,Distal tubules (CD183+/CD227+)
205,3,Endothelial cells (CD31+)
206,0,Proximal tubules (CD183++/CD227-)
207,4,Distal tubules (CD183+/CD227+)
208,0,Proximal tubules (CD183++/CD227-)
209,4,Distal tubules (CD183+/CD227+)
210,0,Proximal tubules (CD183++/CD227-)
211,0,Proximal tubules (CD183++/CD227-)
212,1,VSMCs (aSMA+)
213,0,Proximal tubules (CD183++/CD227-)
214,0,Proximal tubules (CD183++/CD227-)
215,0,Proximal tubules (CD183++/CD227-)
216,4,Distal tubules (CD183+/CD227+)
217,0,Proximal tubules (CD183++/CD227-)
218,0,Proximal tubules (CD183++/CD227-)
219,0,Proximal tubules (CD183++/CD227-)
220,9,Myeloid cells (CD45+/CD11b+)
221,5,Low expressing cells
222,4,Distal tubules (CD183+/CD227+)
223,6,Basement membrane (collagenIV+/Perlecan+)
224,0,Proximal tubules (CD183++/CD227-)
225,6,Basement membrane (collagenIV+/Perlecan+)
226,4,Distal tubules (CD183+/CD227+)
227,4,Distal tubules (CD183+/CD227+)
228,0,Proximal tubules (CD183++/CD227-)
229,5,Low expressing cells
230,0,Proximal tubules (CD183++/CD227-)
231,0,Proximal tubules (CD183++/CD227-)
232,4,Distal tubules (CD183+/CD227+)
233,0,Proximal tubules (CD183++/CD227-)
234,3,Endothelial cells (CD31+)
235,1,VSMCs (aSMA+)
236,0,Proximal tubules (CD183++/CD227-)
237,8,Macrophages (CD45+/CD68+)
238,0,Proximal tubules (CD183++/CD227-)
239,4,Distal tubules (CD183+/CD227+)
240,0,Proximal tubules (CD183++/CD227-)
241,3,Endothelial cells (CD31+)
242,5,Low expressing cells
243,1,VSMCs (aSMA+)
244,0,Proximal tubules (CD183++/CD227-)
245,0,Proximal tubules (CD183++/CD227-)
246,6,Basement membrane (collagenIV+/Perlecan+)
247,4,Distal tubules (CD183+/CD227+)
248,0,Proximal tubules (CD183++/CD227-)
249,0,Proximal tubules (CD183++/CD227-)
250,6,Basement membrane (collagenIV+/Perlecan+)
251,4,Distal tubules (CD183+/CD227+)
252,6,Basement membrane (collagenIV+/Perlecan+)
253,0,Proximal tubules (CD183++/CD227-)
254,0,Proximal tubules (CD183++/CD227-)
255,0,Proximal tubules (CD183++/CD227-)
256,3,Endothelial cells (CD31+)
257,1,VSMCs (aSMA+)
258,1,VSMCs (aSMA+)
259,0,Proximal tubules (CD183++/CD227-)
260,4,Distal tubules (CD183+/CD227+)
261,0,Proximal tubules (CD183++/CD227-)
262,0,Proximal tubules (CD183++/CD227-)
263,4,Distal tubules (CD183+/CD227+)
264,0,Proximal tubules (CD183++/CD227-)
265,3,Endothelial cells (CD31+)
266,6,Basement membrane (collagenIV+/Perlecan+)
267,0,Proximal tubules (CD183++/CD227-)
268,1,VSMCs (aSMA+)
269,0,Proximal tubules (CD183++/CD227-)
270,1,VSMCs (aSMA+)
271,0,Proximal tubules (CD183++/CD227-)
272,5,Low expressing cells
273,0,Proximal tubules (CD183++/CD227-)
274,6,Basement membrane (collagenIV+/Perlecan+)
275,0,Proximal tubules (CD183++/CD227-)
276,3,Endothelial cells (CD31+)
277,0,Proximal tubules (CD183++/CD227-)
278,0,Proximal tubules (CD183++/CD227-)
279,1,VSMCs (aSMA+)
280,6,Basement membrane (collagenIV+/Perlecan+)
281,0,Proximal tubules (CD183++/CD227-)
282,0,Proximal tubules (CD183++/CD227-)
283,4,Distal tubules (CD183+/CD227+)
284,6,Basement membrane (collagenIV+/Perlecan+)
285,0,Proximal tubules (CD183++/CD227-)
286,0,Proximal tubules (CD183++/CD227-)
287,0,Proximal tubules (CD183++/CD227-)
288,3,Endothelial cells (CD31+)
289,0,Proximal tubules (CD183++/CD227-)
290,0,Proximal tubules (CD183++/CD227-)
291,4,Distal tubules (CD183+/CD227+)
292,0,Proximal tubules (CD183++/CD227-)
293,5,Low expressing cells
294,0,Proximal tubules (CD183++/CD227-)
295,4,Distal tubules (CD183+/CD227+)
296,10,Nestin+ cells (nestin+)
297,0,Proximal tubules (CD183++/CD227-)
298,0,Proximal tubules (CD183++/CD227-)
299,0,Proximal tubules (CD183++/CD227-)
300,5,Low expressing cells
301,1,VSMCs (aSMA+)
302,6,Basement membrane (collagenIV+/Perlecan+)
303,0,Proximal tubules (CD183++/CD227-)
304,0,Proximal tubules (CD183++/CD227-)
305,6,Basement membrane (collagenIV+/Perlecan+)
306,3,Endothelial cells (CD31+)
307,4,Distal tubules (CD183+/CD227+)
308,4,Distal tubules (CD183+/CD227+)
309,0,Proximal tubules (CD183++/CD227-)
310,3,Endothelial cells (CD31+)
311,0,Proximal tubules (CD183++/CD227-)
312,0,Proximal tubules (CD183++/CD227-)
313,3,Endothelial cells (CD31+)
314,3,Endothelial cells (CD31+)
315,4,Distal tubules (CD183+/CD227+)
316,0,Proximal tubules (CD183++/CD227-)
317,5,Low expressing cells
318,0,Proximal tubules (CD183++/CD227-)
319,1,VSMCs (aSMA+)
320,0,Proximal tubules (CD183++/CD227-)
321,4,Distal tubules (CD183+/CD227+)
322,3,Endothelial cells (CD31+)
323,7,Endothelial cells (CD31+/CD196+)
324,1,VSMCs (aSMA+)
325,0,Proximal tubules (CD183++/CD227-)
326,0,Proximal tubules (CD183++/CD227-)
327,2,Immune cells (CD45+)
328,0,Proximal tubules (CD183++/CD227-)
329,0,Proximal tubules (CD183++/CD227-)
330,4,Distal tubules (CD183+/CD227+)
331,2,Immune cells (CD45+)
332,3,Endothelial cells (CD31+)
333,0,Proximal tubules (CD183++/CD227-)
334,6,Basement membrane (collagenIV+/Perlecan+)
335,0,Proximal tubules (CD183++/CD227-)
336,0,Proximal tubules (CD183++/CD227-)
337,5,Low expressing cells
338,0,Proximal tubules (CD183++/CD227-)
339,3,Endothelial cells (CD31+)
340,0,Proximal tubules (CD183++/CD227-)
341,4,Distal tubules (CD183+/CD227+)
342,1,VSMCs (aSMA+)
343,6,Basement membrane (collagenIV+/Perlecan+)
344,3,Endothelial cells (CD31+)
345,0,Proximal tubules (CD183++/CD227-)
346,0,Proximal tubules (CD183++/CD227-)
347,0,Proximal tubules (CD183++/CD227-)
348,3,Endothelial cells (CD31+)
349,0,Proximal tubules (CD183++/CD227-)
350,3,Endothelial cells (CD31+)
351,0,Proximal tubules (CD183++/CD227-)
352,0,Proximal tubules (CD183++/CD227-)
353,0,Proximal tubules (CD183++/CD227-)
354,0,Proximal tubules (CD183++/CD227-)
355,0,Proximal tubules (CD183++/CD227-)
356,2,Immune cells (CD45+)
357,4,Distal tubules (CD183+/CD227+)
358,6,Basement membrane (collagenIV+/Perlecan+)
359,1,VSMCs (aSMA+)
360,0,Proximal tubules (CD183++/CD227-)
361,4,Distal tubules (CD183+/CD227+)
362,0,Proximal tubules (CD183++/CD227-)
363,0,Proximal tubules (CD183++/CD227-)
364,1,VSMCs (aSMA+)
365,6,Basement membrane (collagenIV+/Perlecan+)
366,6,Basement membrane (collagenIV+/Perlecan+)
367,6,Basement membrane (collagenIV+/Perlecan+)
368,7,Endothelial cells (CD31+/CD196+)
369,0,Proximal tubules (CD183++/CD227-)
370,0,Proximal tubules (CD183++/CD227-)
371,1,VSMCs (aSMA+)
372,0,Proximal tubules (CD183++/CD227-)
373,1,VSMCs (aSMA+)
374,1,VSMCs (aSMA+)
375,0,Proximal tubules (CD183++/CD227-)
376,4,Distal tubules (CD183+/CD227+)
377,4,Distal tubules (CD183+/CD227+)
378,6,Basement membrane (collagenIV+/Perlecan+)
379,6,Basement membrane (collagenIV+/Perlecan+)
380,1,VSMCs (aSMA+)
381,0,Proximal tubules (CD183++/CD227-)
382,0,Proximal tubules (CD183++/CD227-)
383,5,Low expressing cells
384,4,Distal tubules (CD183+/CD227+)
385,0,Proximal tubules (CD183++/CD227-)
386,8,Macrophages (CD45+/CD68+)
387,0,Proximal tubules (CD183++/CD227-)
388,2,Immune cells (CD45+)
389,0,Proximal tubules (CD183++/CD227-)
390,5,Low expressing cells
391,0,Proximal tubules (CD183++/CD227-)
392,4,Distal tubules (CD183+/CD227+)
393,4,Distal tubules (CD183+/CD227+)
394,4,Distal tubules (CD183+/CD227+)
395,6,Basement membrane (collagenIV+/Perlecan+)
396,4,Distal tubules (CD183+/CD227+)
397,3,Endothelial cells (CD31+)
398,0,Proximal tubules (CD183++/CD227-)
399,4,Distal tubules (CD183+/CD227+)
400,3,Endothelial cells (CD31+)
401,3,Endothelial cells (CD31+)
402,4,Distal tubules (CD183+/CD227+)
403,6,Basement membrane (collagenIV+/Perlecan+)
404,6,Basement membrane (collagenIV+/Perlecan+)
405,0,Proximal tubules (CD183++/CD227-)
406,4,Distal tubules (CD183+/CD227+)
407,2,Immune cells (CD45+)
408,9,Myeloid cells (CD45+/CD11b+)
409,5,Low expressing cells
410,4,Distal tubules (CD183+/CD227+)
411,1,VSMCs (aSMA+)
412,0,Proximal tubules (CD183++/CD227-)
413,6,Basement membrane (collagenIV+/Perlecan+)
414,6,Basement membrane (collagenIV+/Perlecan+)
415,0,Proximal tubules (CD183++/CD227-)
416,3,Endothelial cells (CD31+)
417,6,Basement membrane (collagenIV+/Perlecan+)
418,2,Immune cells (CD45+)
419,6,Basement membrane (collagenIV+/Perlecan+)
420,8,Macrophages (CD45+/CD68+)
421,3,Endothelial cells (CD31+)
422,6,Basement membrane (collagenIV+/Perlecan+)
423,4,Distal tubules (CD183+/CD227+)
424,8,Macrophages (CD45+/CD68+)
425,6,Basement membrane (collagenIV+/Perlecan+)
426,5,Low expressing cells
427,6,Basement membrane (collagenIV+/Perlecan+)
428,1,VSMCs (aSMA+)
429,3,Endothelial cells (CD31+)
430,4,Distal tubules (CD183+/CD227+)
431,4,Distal tubules (CD183+/CD227+)
432,2,Immune cells (CD45+)
433,4,Distal tubules (CD183+/CD227+)
434,3,Endothelial cells (CD31+)
435,0,Proximal tubules (CD183++/CD227-)
436,2,Immune cells (CD45+)
437,6,Basement membrane (collagenIV+/Perlecan+)
438,0,Proximal tubules (CD183++/CD227-)
439,8,Macrophages (CD45+/CD68+)
440,1,VSMCs (aSMA+)
441,1,VSMCs (aSMA+)
442,0,Proximal tubules (CD183++/CD227-)
443,5,Low expressing cells
444,0,Proximal tubules (CD183++/CD227-)
445,6,Basement membrane (collagenIV+/Perlecan+)
446,1,VSMCs (aSMA+)
447,2,Immune cells (CD45+)
448,2,Immune cells (CD45+)
449,8,Macrophages (CD45+/CD68+)
450,3,Endothelial cells (CD31+)
451,1,VSMCs (aSMA+)
452,3,Endothelial cells (CD31+)
453,10,Nestin+ cells (nestin+)
454,4,Distal tubules (CD183+/CD227+)
455,3,Endothelial cells (CD31+)
456,1,VSMCs (aSMA+)
457,0,Proximal tubules (CD183++/CD227-)
458,1,VSMCs (aSMA+)
459,8,Macrophages (CD45+/CD68+)
460,3,Endothelial cells (CD31+)
461,6,Basement membrane (collagenIV+/Perlecan+)
462,6,Basement membrane (collagenIV+/Perlecan+)
463,1,VSMCs (aSMA+)
464,4,Distal tubules (CD183+/CD227+)
465,4,Distal tubules (CD183+/CD227+)
466,0,Proximal tubules (CD183++/CD227-)
467,0,Proximal tubules (CD183++/CD227-)
468,8,Macrophages (CD45+/CD68+)
469,3,Endothelial cells (CD31+)
470,4,Distal tubules (CD183+/CD227+)
471,8,Macrophages (CD45+/CD68+)
472,4,Distal tubules (CD183+/CD227+)
473,1,VSMCs (aSMA+)
474,0,Proximal tubules (CD183++/CD227-)
475,5,Low expressing cells
476,2,Immune cells (CD45+)
477,6,Basement membrane (collagenIV+/Perlecan+)
478,0,Proximal tubules (CD183++/CD227-)
479,0,Proximal tubules (CD183++/CD227-)
480,2,Immune cells (CD45+)
481,6,Basement membrane (collagenIV+/Perlecan+)
482,1,VSMCs (aSMA+)
483,3,Endothelial cells (CD31+)
484,5,Low expressing cells
485,5,Low expressing cells
486,0,Proximal tubules (CD183++/CD227-)
487,6,Basement membrane (collagenIV+/Perlecan+)
488,4,Distal tubules (CD183+/CD227+)
489,1,VSMCs (aSMA+)
490,0,Proximal tubules (CD183++/CD227-)
491,0,Proximal tubules (CD183++/CD227-)
492,1,VSMCs (aSMA+)
493,5,Low expressing cells
494,3,Endothelial cells (CD31+)
495,1,VSMCs (aSMA+)
496,1,VSMCs (aSMA+)
497,1,VSMCs (aSMA+)
498,5,Low expressing cells
499,6,Basement membrane (collagenIV+/Perlecan+)
500,4,Distal tubules (CD183+/CD227+)
501,4,Distal tubules (CD183+/CD227+)
502,4,Distal tubules (CD183+/CD227+)
503,0,Proximal tubules (CD183++/CD227-)
504,6,Basement membrane (collagenIV+/Perlecan+)
505,0,Proximal tubules (CD183++/CD227-)
506,4,Distal tubules (CD183+/CD227+)
507,8,Macrophages (CD45+/CD68+)
508,0,Proximal tubules (CD183++/CD227-)
509,1,VSMCs (aSMA+)
510,6,Basement membrane (collagenIV+/Perlecan+)
511,4,Distal tubules (CD183+/CD227+)
512,6,Basement membrane (collagenIV+/Perlecan+)
513,8,Macrophages (CD45+/CD68+)
514,4,Distal tubules (CD183+/CD227+)
515,4,Distal tubules (CD183+/CD227+)
516,6,Basement membrane (collagenIV+/Perlecan+)
517,2,Immune cells (CD45+)
518,6,Basement membrane (collagenIV+/Perlecan+)
519,6,Basement membrane (collagenIV+/Perlecan+)
520,6,Basement membrane (collagenIV+/Perlecan+)
521,8,Macrophages (CD45+/CD68+)
522,0,Proximal tubules (CD183++/CD227-)
523,4,Distal tubules (CD183+/CD227+)
524,1,VSMCs (aSMA+)
525,6,Basement membrane (collagenIV+/Perlecan+)
526,0,Proximal tubules (CD183++/CD227-)
527,0,Proximal tubules (CD183++/CD227-)
528,1,VSMCs (aSMA+)
529,0,Proximal tubules (CD183++/CD227-)
530,1,VSMCs (aSMA+)
531,5,Low expressing cells
532,4,Distal tubules (CD183+/CD227+)
533,0,Proximal tubules (CD183++/CD227-)
534,1,VSMCs (aSMA+)
535,2,Immune cells (CD45+)
536,8,Macrophages (CD45+/CD68+)
537,0,Proximal tubules (CD183++/CD227-)
538,1,VSMCs (aSMA+)
539,0,Proximal tubules (CD183++/CD227-)
540,2,Immune cells (CD45+)
541,2,Immune cells (CD45+)
542,4,Distal tubules (CD183+/CD227+)
543,6,Basement membrane (collagenIV+/Perlecan+)
544,2,Immune cells (CD45+)
545,1,VSMCs (aSMA+)
546,7,Endothelial cells (CD31+/CD196+)
547,8,Macrophages (CD45+/CD68+)
548,7,Endothelial cells (CD31+/CD196+)
549,0,Proximal tubules (CD183++/CD227-)
550,1,VSMCs (aSMA+)
551,0,Proximal tubules (CD183++/CD227-)
552,8,Macrophages (CD45+/CD68+)
553,10,Nestin+ cells (nestin+)
554,6,Basement membrane (collagenIV+/Perlecan+)
555,3,Endothelial cells (CD31+)
556,5,Low expressing cells
557,1,VSMCs (aSMA+)
558,4,Distal tubules (CD183+/CD227+)
559,4,Distal tubules (CD183+/CD227+)
560,0,Proximal tubules (CD183++/CD227-)
561,6,Basement membrane (collagenIV+/Perlecan+)
562,4,Distal tubules (CD183+/CD227+)
563,8,Macrophages (CD45+/CD68+)
564,4,Distal tubules (CD183+/CD227+)
565,4,Distal tubules (CD183+/CD227+)
566,2,Immune cells (CD45+)
567,6,Basement membrane (collagenIV+/Perlecan+)
568,0,Proximal tubules (CD183++/CD227-)
569,1,VSMCs (aSMA+)
570,3,Endothelial cells (CD31+)
571,7,Endothelial cells (CD31+/CD196+)
572,10,Nestin+ cells (nestin+)
573,3,Endothelial cells (CD31+)
574,1,VSMCs (aSMA+)
575,1,VSMCs (aSMA+)
576,3,Endothelial cells (CD31+)
577,1,VSMCs (aSMA+)
578,3,Endothelial cells (CD31+)
579,6,Basement membrane (collagenIV+/Perlecan+)
580,2,Immune cells (CD45+)
581,8,Macrophages (CD45+/CD68+)
582,0,Proximal tubules (CD183++/CD227-)
583,6,Basement membrane (collagenIV+/Perlecan+)
584,4,Distal tubules (CD183+/CD227+)
585,4,Distal tubules (CD183+/CD227+)
586,2,Immune cells (CD45+)
587,0,Proximal tubules (CD183++/CD227-)
588,4,Distal tubules (CD183+/CD227+)
589,8,Macrophages (CD45+/CD68+)
590,4,Distal tubules (CD183+/CD227+)
591,7,Endothelial cells (CD31+/CD196+)
592,1,VSMCs (aSMA+)
593,10,Nestin+ cells (nestin+)
594,1,VSMCs (aSMA+)
595,4,Distal tubules (CD183+/CD227+)
596,10,Nestin+ cells (nestin+)
597,5,Low expressing cells
598,3,Endothelial cells (CD31+)
599,4,Distal tubules (CD183+/CD227+)
600,7,Endothelial cells (CD31+/CD196+)
601,0,Proximal tubules (CD183++/CD227-)
602,2,Immune cells (CD45+)
603,3,Endothelial cells (CD31+)
604,6,Basement membrane (collagenIV+/Perlecan+)
605,4,Distal tubules (CD183+/CD227+)
606,5,Low expressing cells
607,0,Proximal tubules (CD183++/CD227-)
608,10,Nestin+ cells (nestin+)
609,6,Basement membrane (collagenIV+/Perlecan+)
610,3,Endothelial cells (CD31+)
611,6,Basement membrane (collagenIV+/Perlecan+)
612,8,Macrophages (CD45+/CD68+)
613,7,Endothelial cells (CD31+/CD196+)
614,6,Basement membrane (collagenIV+/Perlecan+)
615,0,Proximal tubules (CD183++/CD227-)
616,0,Proximal tubules (CD183++/CD227-)
617,0,Proximal tubules (CD183++/CD227-)
618,8,Macrophages (CD45+/CD68+)
619,3,Endothelial cells (CD31+)
620,1,VSMCs (aSMA+)
621,1,VSMCs (aSMA+)
622,4,Distal tubules (CD183+/CD227+)
623,1,VSMCs (aSMA+)
624,0,Proximal tubules (CD183++/CD227-)
625,0,Proximal tubules (CD183++/CD227-)
626,8,Macrophages (CD45+/CD68+)
627,7,Endothelial cells (CD31+/CD196+)
628,0,Proximal tubules (CD183++/CD227-)
629,5,Low expressing cells
630,4,Distal tubules (CD183+/CD227+)
631,1,VSMCs (aSMA+)
632,0,Proximal tubules (CD183++/CD227-)
633,0,Proximal tubules (CD183++/CD227-)
634,6,Basement membrane (collagenIV+/Perlecan+)
635,6,Basement membrane (collagenIV+/Perlecan+)
636,0,Proximal tubules (CD183++/CD227-)
637,1,VSMCs (aSMA+)
638,1,VSMCs (aSMA+)
639,4,Distal tubules (CD183+/CD227+)
640,7,Endothelial cells (CD31+/CD196+)
641,7,Endothelial cells (CD31+/CD196+)
642,0,Proximal tubules (CD183++/CD227-)
643,2,Immune cells (CD45+)
644,6,Basement membrane (collagenIV+/Perlecan+)
645,6,Basement membrane (collagenIV+/Perlecan+)
646,1,VSMCs (aSMA+)
647,0,Proximal tubules (CD183++/CD227-)
648,4,Distal tubules (CD183+/CD227+)
649,1,VSMCs (aSMA+)
650,4,Distal tubules (CD183+/CD227+)
651,1,VSMCs (aSMA+)
652,4,Distal tubules (CD183+/CD227+)
653,0,Proximal tubules (CD183++/CD227-)
654,4,Distal tubules (CD183+/CD227+)
655,7,Endothelial cells (CD31+/CD196+)
656,1,VSMCs (aSMA+)
657,3,Endothelial cells (CD31+)
658,0,Proximal tubules (CD183++/CD227-)
659,6,Basement membrane (collagenIV+/Perlecan+)
660,0,Proximal tubules (CD183++/CD227-)
661,7,Endothelial cells (CD31+/CD196+)
662,9,Myeloid cells (CD45+/CD11b+)
663,8,Macrophages (CD45+/CD68+)
664,3,Endothelial cells (CD31+)
665,4,Distal tubules (CD183+/CD227+)
666,0,Proximal tubules (CD183++/CD227-)
667,6,Basement membrane (collagenIV+/Perlecan+)
