CELL_ID,VALUE,ANNOTATION_LABEL
406,0,Proximal tubules (CD183++/CD227-)
407,0,Proximal tubules (CD183++/CD227-)
408,1,VSMCs (aSMA+)
409,0,Proximal tubules (CD183++/CD227-)
410,0,Proximal tubules (CD183++/CD227-)
411,2,Immune cells (CD45+)
412,6,Basement membrane (collagenIV+/Perlecan+)
413,1,VSMCs (aSMA+)
414,2,Immune cells (CD45+)
415,0,Proximal tubules (CD183++/CD227-)
416,1,VSMCs (aSMA+)
417,3,Endothelial cells (CD31+)
418,8,Macrophages (CD45+/CD68+)
419,3,Endothelial cells (CD31+)
420,1,VSMCs (aSMA+)
421,3,Endothelial cells (CD31+)
422,3,Endothelial cells (CD31+)
423,0,Proximal tubules (CD183++/CD227-)
424,0,Proximal tubules (CD183++/CD227-)
425,0,Proximal tubules (CD183++/CD227-)
426,0,Proximal tubules (CD183++/CD227-)
427,0,Proximal tubules (CD183++/CD227-)
428,0,Proximal tubules (CD183++/CD227-)
429,0,Proximal tubules (CD183++/CD227-)
430,0,Proximal tubules (CD183++/CD227-)
431,2,Immune cells (CD45+)
432,9,Myeloid cells (CD45+/CD11b+)
433,0,Proximal tubules (CD183++/CD227-)
434,3,Endothelial cells (CD31+)
435,0,Proximal tubules (CD183++/CD227-)
436,0,Proximal tubules (CD183++/CD227-)
437,4,Distal tubules (CD183+/CD227+)
438,5,Low expressing cells
439,0,Proximal tubules (CD183++/CD227-)
440,2,Immune cells (CD45+)
441,8,Macrophages (CD45+/CD68+)
442,3,Endothelial cells (CD31+)
443,3,Endothelial cells (CD31+)
444,8,Macrophages (CD45+/CD68+)
445,2,Immune cells (CD45+)
446,0,Proximal tubules (CD183++/CD227-)
447,0,Proximal tubules (CD183++/CD227-)
448,0,Proximal tubules (CD183++/CD227-)
449,0,Proximal tubules (CD183++/CD227-)
450,3,Endothelial cells (CD31+)
451,8,Macrophages (CD45+/CD68+)
452,0,Proximal tubules (CD183++/CD227-)
453,2,Immune cells (CD45+)
454,2,Immune cells (CD45+)
455,8,Macrophages (CD45+/CD68+)
456,0,Proximal tubules (CD183++/CD227-)
457,0,Proximal tubules (CD183++/CD227-)
458,0,Proximal tubules (CD183++/CD227-)
459,0,Proximal tubules (CD183++/CD227-)
460,4,Distal tubules (CD183+/CD227+)
461,0,Proximal tubules (CD183++/CD227-)
462,2,Immune cells (CD45+)
463,0,Proximal tubules (CD183++/CD227-)
464,4,Distal tubules (CD183+/CD227+)
465,1,VSMCs (aSMA+)
466,0,Proximal tubules (CD183++/CD227-)
467,3,Endothelial cells (CD31+)
468,8,Macrophages (CD45+/CD68+)
469,3,Endothelial cells (CD31+)
470,3,Endothelial cells (CD31+)
471,3,Endothelial cells (CD31+)
472,8,Macrophages (CD45+/CD68+)
473,0,Proximal tubules (CD183++/CD227-)
474,0,Proximal tubules (CD183++/CD227-)
475,1,VSMCs (aSMA+)
476,4,Distal tubules (CD183+/CD227+)
477,2,Immune cells (CD45+)
478,0,Proximal tubules (CD183++/CD227-)
479,0,Proximal tubules (CD183++/CD227-)
480,0,Proximal tubules (CD183++/CD227-)
481,5,Low expressing cells
482,0,Proximal tubules (CD183++/CD227-)
483,1,VSMCs (aSMA+)
484,7,Endothelial cells (CD31+/CD196+)
485,0,Proximal tubules (CD183++/CD227-)
486,0,Proximal tubules (CD183++/CD227-)
487,0,Proximal tubules (CD183++/CD227-)
488,3,Endothelial cells (CD31+)
489,0,Proximal tubules (CD183++/CD227-)
490,0,Proximal tubules (CD183++/CD227-)
491,1,VSMCs (aSMA+)
492,3,Endothelial cells (CD31+)
493,1,VSMCs (aSMA+)
494,2,Immune cells (CD45+)
495,2,Immune cells (CD45+)
496,6,Basement membrane (collagenIV+/Perlecan+)
497,2,Immune cells (CD45+)
498,0,Proximal tubules (CD183++/CD227-)
499,0,Proximal tubules (CD183++/CD227-)
500,8,Macrophages (CD45+/CD68+)
501,0,Proximal tubules (CD183++/CD227-)
502,0,Proximal tubules (CD183++/CD227-)
503,0,Proximal tubules (CD183++/CD227-)
504,0,Proximal tubules (CD183++/CD227-)
505,0,Proximal tubules (CD183++/CD227-)
506,4,Distal tubules (CD183+/CD227+)
507,0,Proximal tubules (CD183++/CD227-)
508,1,VSMCs (aSMA+)
509,0,Proximal tubules (CD183++/CD227-)
510,3,Endothelial cells (CD31+)
511,0,Proximal tubules (CD183++/CD227-)
512,5,Low expressing cells
513,0,Proximal tubules (CD183++/CD227-)
514,0,Proximal tubules (CD183++/CD227-)
515,4,Distal tubules (CD183+/CD227+)
516,0,Proximal tubules (CD183++/CD227-)
517,2,Immune cells (CD45+)
518,2,Immune cells (CD45+)
519,0,Proximal tubules (CD183++/CD227-)
520,0,Proximal tubules (CD183++/CD227-)
521,6,Basement membrane (collagenIV+/Perlecan+)
522,0,Proximal tubules (CD183++/CD227-)
523,4,Distal tubules (CD183+/CD227+)
524,2,Immune cells (CD45+)
525,8,Macrophages (CD45+/CD68+)
526,0,Proximal tubules (CD183++/CD227-)
527,2,Immune cells (CD45+)
528,8,Macrophages (CD45+/CD68+)
529,0,Proximal tubules (CD183++/CD227-)
530,6,Basement membrane (collagenIV+/Perlecan+)
531,0,Proximal tubules (CD183++/CD227-)
532,0,Proximal tubules (CD183++/CD227-)
533,2,Immune cells (CD45+)
534,6,Basement membrane (collagenIV+/Perlecan+)
535,0,Proximal tubules (CD183++/CD227-)
536,0,Proximal tubules (CD183++/CD227-)
537,0,Proximal tubules (CD183++/CD227-)
538,9,Myeloid cells (CD45+/CD11b+)
539,0,Proximal tubules (CD183++/CD227-)
540,0,Proximal tubules (CD183++/CD227-)
541,2,Immune cells (CD45+)
542,4,Distal tubules (CD183+/CD227+)
543,1,VSMCs (aSMA+)
544,3,Endothelial cells (CD31+)
545,0,Proximal tubules (CD183++/CD227-)
546,0,Proximal tubules (CD183++/CD227-)
547,0,Proximal tubules (CD183++/CD227-)
548,2,Immune cells (CD45+)
549,0,Proximal tubules (CD183++/CD227-)
550,0,Proximal tubules (CD183++/CD227-)
551,8,Macrophages (CD45+/CD68+)
552,7,Endothelial cells (CD31+/CD196+)
553,4,Distal tubules (CD183+/CD227+)
554,4,Distal tubules (CD183+/CD227+)
555,4,Distal tubules (CD183+/CD227+)
556,0,Proximal tubules (CD183++/CD227-)
557,0,Proximal tubules (CD183++/CD227-)
558,0,Proximal tubules (CD183++/CD227-)
559,0,Proximal tubules (CD183++/CD227-)
560,0,Proximal tubules (CD183++/CD227-)
561,0,Proximal tubules (CD183++/CD227-)
562,8,Macrophages (CD45+/CD68+)
563,6,Basement membrane (collagenIV+/Perlecan+)
564,2,Immune cells (CD45+)
565,0,Proximal tubules (CD183++/CD227-)
566,0,Proximal tubules (CD183++/CD227-)
567,0,Proximal tubules (CD183++/CD227-)
568,4,Distal tubules (CD183+/CD227+)
569,6,Basement membrane (collagenIV+/Perlecan+)
570,0,Proximal tubules (CD183++/CD227-)
571,3,Endothelial cells (CD31+)
572,0,Proximal tubules (CD183++/CD227-)
573,0,Proximal tubules (CD183++/CD227-)
574,6,Basement membrane (collagenIV+/Perlecan+)
575,2,Immune cells (CD45+)
576,0,Proximal tubules (CD183++/CD227-)
577,4,Distal tubules (CD183+/CD227+)
578,0,Proximal tubules (CD183++/CD227-)
579,4,Distal tubules (CD183+/CD227+)
580,3,Endothelial cells (CD31+)
581,8,Macrophages (CD45+/CD68+)
582,6,Basement membrane (collagenIV+/Perlecan+)
583,4,Distal tubules (CD183+/CD227+)
584,6,Basement membrane (collagenIV+/Perlecan+)
585,0,Proximal tubules (CD183++/CD227-)
586,1,VSMCs (aSMA+)
587,1,VSMCs (aSMA+)
588,3,Endothelial cells (CD31+)
589,0,Proximal tubules (CD183++/CD227-)
590,0,Proximal tubules (CD183++/CD227-)
591,0,Proximal tubules (CD183++/CD227-)
592,0,Proximal tubules (CD183++/CD227-)
593,0,Proximal tubules (CD183++/CD227-)
594,0,Proximal tubules (CD183++/CD227-)
595,0,Proximal tubules (CD183++/CD227-)
596,3,Endothelial cells (CD31+)
597,0,Proximal tubules (CD183++/CD227-)
598,0,Proximal tubules (CD183++/CD227-)
599,0,Proximal tubules (CD183++/CD227-)
600,2,Immune cells (CD45+)
601,6,Basement membrane (collagenIV+/Perlecan+)
602,3,Endothelial cells (CD31+)
603,0,Proximal tubules (CD183++/CD227-)
604,0,Proximal tubules (CD183++/CD227-)
605,0,Proximal tubules (CD183++/CD227-)
606,0,Proximal tubules (CD183++/CD227-)
607,2,Immune cells (CD45+)
608,0,Proximal tubules (CD183++/CD227-)
609,0,Proximal tubules (CD183++/CD227-)
610,0,Proximal tubules (CD183++/CD227-)
611,0,Proximal tubules (CD183++/CD227-)
612,0,Proximal tubules (CD183++/CD227-)
613,0,Proximal tubules (CD183++/CD227-)
614,0,Proximal tubules (CD183++/CD227-)
615,0,Proximal tubules (CD183++/CD227-)
616,4,Distal tubules (CD183+/CD227+)
617,4,Distal tubules (CD183+/CD227+)
618,0,Proximal tubules (CD183++/CD227-)
619,0,Proximal tubules (CD183++/CD227-)
620,0,Proximal tubules (CD183++/CD227-)
621,0,Proximal tubules (CD183++/CD227-)
622,0,Proximal tubules (CD183++/CD227-)
623,0,Proximal tubules (CD183++/CD227-)
624,0,Proximal tubules (CD183++/CD227-)
625,0,Proximal tubules (CD183++/CD227-)
626,6,Basement membrane (collagenIV+/Perlecan+)
627,1,VSMCs (aSMA+)
628,0,Proximal tubules (CD183++/CD227-)
629,0,Proximal tubules (CD183++/CD227-)
630,0,Proximal tubules (CD183++/CD227-)
631,0,Proximal tubules (CD183++/CD227-)
632,0,Proximal tubules (CD183++/CD227-)
633,0,Proximal tubules (CD183++/CD227-)
634,0,Proximal tubules (CD183++/CD227-)
635,0,Proximal tubules (CD183++/CD227-)
636,0,Proximal tubules (CD183++/CD227-)
637,0,Proximal tubules (CD183++/CD227-)
638,0,Proximal tubules (CD183++/CD227-)
639,0,Proximal tubules (CD183++/CD227-)
640,0,Proximal tubules (CD183++/CD227-)
641,0,Proximal tubules (CD183++/CD227-)
642,0,Proximal tubules (CD183++/CD227-)
643,0,Proximal tubules (CD183++/CD227-)
644,0,Proximal tubules (CD183++/CD227-)
645,0,Proximal tubules (CD183++/CD227-)
646,0,Proximal tubules (CD183++/CD227-)
647,0,Proximal tubules (CD183++/CD227-)
648,1,VSMCs (aSMA+)
649,6,Basement membrane (collagenIV+/Perlecan+)
650,0,Proximal tubules (CD183++/CD227-)
651,0,Proximal tubules (CD183++/CD227-)
652,3,Endothelial cells (CD31+)
